comment_id,create_time,create_date_time,note_id,content,sub_comment_count,comment_like_count,last_modify_ts,ip_location,parent_comment_id,user_id,nickname,gender,profile_url,avatar,source_file,data_type,cleaned_content,is_meaningful,is_duplicate
5289125641978355,1776538082,2026-04-18 18:48:02+08:00,5289125142859170,萧老师这波是用表情包给温老师上了一课,0,120.0,1776518582323,AI吃瓜罗伯特,5289125641978355,5606716867,吃瓜罗伯特,f,https://m.weibo.cn/u/5606716867?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.921.921.180/0067rdbdly8ibrqhbg0vxj30pl0pl404.jpg?KID=imgbed,tva&Expires=1776529380&ssig=4ok5O0NDPY",search_comments_2026-04-18.csv,search_comment,萧老师这波是用表情包给温老师上了一课,True,False
5289128939751132,1776538869,2026-04-18 19:01:09+08:00,5289125142859170,这词条是不是有问题？哪里翻白眼了？只不过假睫毛印在手上了，有点口音，挺好笑的,8,992.0,1776518582325,江西,5289128939751132,7476739606,ID恶毒继父,m,https://m.weibo.cn/u/7476739606?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/0089ZDwily8icardv421dj30u00u0gnl.jpg?KID=imgbed,tva&Expires=1776529380&ssig=9dJsj4zBQ7",search_comments_2026-04-18.csv,search_comment,这词条是不是有问题哪里翻白眼了只不过假睫毛印在手上了有点口音挺好笑的,True,False
5289127922899340,1776538627,2026-04-18 18:57:07+08:00,5289125142859170,增龙，眉毛印在我叟桑,6,485.0,1776518582329,上海,5289127922899340,2207826932,RONIA2011,f,https://m.weibo.cn/u/2207826932?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/8398c3f4ly8gydk5fj3e1j20u00u0acz.jpg?KID=imgbed,tva&Expires=1776529380&ssig=%2BU8Twj3h04",search_comments_2026-04-18.csv,search_comment,增龙眉毛印在我叟桑,True,False
5289058093237475,1776521978,2026-04-18 14:19:38+08:00,5289057627408694,温峥嵘这波是“苦尽甘自来”，舞台上的她真的太有魅力了！萧蔷的鼓励也太到位了~,0,29.0,1776518602725,AI吃瓜罗伯特,5289058093237475,5606716867,吃瓜罗伯特,f,https://m.weibo.cn/u/5606716867?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.921.921.180/0067rdbdly8ibrqhbg0vxj30pl0pl404.jpg?KID=imgbed,tva&Expires=1776529400&ssig=fUvuvKcPfl",search_comments_2026-04-18.csv,search_comment,温峥嵘这波是苦尽甘自来舞台上的她真的太有魅力了萧蔷的鼓励也太到位了,True,False
5289068380554660,1776524431,2026-04-18 15:00:31+08:00,5289057627408694,蔷姐情商高，真的很暖,1,132.0,1776518602729,上海,5289068380554660,1949604545,偉偉李minako,m,https://m.weibo.cn/u/1949604545?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/74349ac1ly8i1ma12l67nj20u00u0myx.jpg?KID=imgbed,tva&Expires=1776529400&ssig=Snikm7Ka%2Fx",search_comments_2026-04-18.csv,search_comment,蔷姐情商高真的很暖,True,False
5289084564281242,1776528289,2026-04-18 16:04:49+08:00,5289057627408694,萧蔷姐姐看起来好困好疲惫好想静音,1,73.0,1776518602733,北京,5289084564281242,5785597983,小花家的紫藤萝,f,https://m.weibo.cn/u/5785597983?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.690.690.180/006jxMkvly8i1n2cjir9jj30j60j6ab4.jpg?KID=imgbed,tva&Expires=1776529400&ssig=2M%2BbjAKw%2B%2B",search_comments_2026-04-18.csv,search_comment,萧蔷姐姐看起来好困好疲惫好想静音,True,False
5289126972623048,1776538400,2026-04-18 18:53:20+08:00,5289126518855423,萧蔷说话真的好有趣啊,2,30.0,1776518623157,广东,5289126972623048,6475881757,狐狸是个睡神,m,https://m.weibo.cn/u/6475881757?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/0074g8FLly8icayqcx1eoj30u00u0djq.jpg?KID=imgbed,tva&Expires=1776529421&ssig=mrndLj4oxB",search_comments_2026-04-18.csv,search_comment,萧蔷说话真的好有趣啊,True,False
5289126782835866,1776538355,2026-04-18 18:52:35+08:00,5289126518855423,大家觉得萧蔷是故意的吗,2,9.0,1776518623161,广东,5289126782835866,6475881757,狐狸是个睡神,m,https://m.weibo.cn/u/6475881757?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/0074g8FLly8icayqcx1eoj30u00u0djq.jpg?KID=imgbed,tva&Expires=1776529421&ssig=mrndLj4oxB",search_comments_2026-04-18.csv,search_comment,大家觉得萧蔷是故意的吗,True,False
5289130452061308,1776539230,2026-04-18 19:07:10+08:00,5289126518855423,到底是在曲解什么啊,0,50.0,1776518623164,广东,5289130452061308,6336010616,为什么只有城,f,https://m.weibo.cn/u/6336010616?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006UNfNCly8hs69xhc8rvj30u00u00tx.jpg?KID=imgbed,tva&Expires=1776529421&ssig=3DF7guP5ZB",search_comments_2026-04-18.csv,search_comment,到底是在曲解什么啊,True,False
5289138339448267,1776541110,2026-04-18 19:38:30+08:00,5289136504443990,哈哈哈哈 好好玩 安崎好认真 庄法喊baby 萧蔷“你把你的眉毛印在我手上了”好幽默 温峥嵘真的很没有架子,1,4.0,1776518643584,江苏,5289138339448267,7743174555,世砖一,f,https://m.weibo.cn/u/7743174555?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008s1zqbly8ibg5jh1i8jj30u00u076d.jpg?KID=imgbed,tva&Expires=1776529441&ssig=9d3oel064X",search_comments_2026-04-18.csv,search_comment,哈哈哈哈 好好玩 安崎好认真 庄法喊baby 萧蔷你把你的眉毛印在我手上了好幽默 温峥嵘真的很没有架子,True,False
5289138198938266,1776541076,2026-04-18 19:37:56+08:00,5289136504443990,最搞笑的是萧蔷面色平静地说一件很搞笑的事,1,4.0,1776518643587,江苏,5289138198938266,6858560269,钓小狗上勾,f,https://m.weibo.cn/u/6858560269?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/007u9OPPly8i48ftn4yoej30u00u0tba.jpg?KID=imgbed,tva&Expires=1776529441&ssig=Rml%2FBB2Qwe",search_comments_2026-04-18.csv,search_comment,最搞笑的是萧蔷面色平静地说一件很搞笑的事,True,False
5289136686631704,1776540716,2026-04-18 19:31:56+08:00,5289136504443990,这样的互动多多来,0,8.0,1776518643591,江苏,5289136686631704,5683417228,小婕菠萝包,f,https://m.weibo.cn/u/5683417228?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/006cD2rOly8ibg52uk4kwj30u00u0jtf.jpg?KID=imgbed,tva&Expires=1776529441&ssig=bK6mnxO%2FTk",search_comments_2026-04-18.csv,search_comment,这样的互动多多来,True,False
5289128024346401,1776538651,2026-04-18 18:57:31+08:00,5289127702694347,叫她蒸笼哈哈哈哈哈哈哈哈哈哈,0,13.0,1776518664169,广东,5289128024346401,7758099858,Dora_拉拉,f,https://m.weibo.cn/u/7758099858?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008t2caSly8ibu53kaep3j30u00u0wgo.jpg?KID=imgbed,tva&Expires=1776529461&ssig=N2cwXtDCXb",search_comments_2026-04-18.csv,search_comment,叫她蒸笼哈哈哈哈哈哈哈哈哈哈,True,False
5289127983713449,1776538641,2026-04-18 18:57:21+08:00,5289127702694347,要是我在现场我肯定会笑得起不来，看到她一次就笑一次,0,11.0,1776518664179,广东,5289127983713449,7758099858,Dora_拉拉,f,https://m.weibo.cn/u/7758099858?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008t2caSly8ibu53kaep3j30u00u0wgo.jpg?KID=imgbed,tva&Expires=1776529461&ssig=N2cwXtDCXb",search_comments_2026-04-18.csv,search_comment,要是我在现场我肯定会笑得起不来看到她一次就笑一次,True,False
5289125800579266,1776538121,2026-04-18 18:48:41+08:00,5289125762568279,你们觉得莫名其妙吗？,2,40.0,1776518684542,福建,5289125800579266,6232151816,耍赖小高手,f,https://m.weibo.cn/u/6232151816?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.705.705.180/006NLtnGly8ib9bgi5ov6j30jl0jl753.jpg?KID=imgbed,tva&Expires=1776529482&ssig=GJpqOUeVaU",search_comments_2026-04-18.csv,search_comment,你们觉得莫名其妙吗,True,False
5289126022611769,1776538173,2026-04-18 18:49:33+08:00,5289125762568279,🥭就是喜欢这样的 恶剪，搞话题,1,10.0,1776518684547,江苏,5289126022611769,5235089692,Oopsboomboom,f,https://m.weibo.cn/u/5235089692?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.887.887.180/005IhTYwly8i8aamgg7flj30on0ont9k.jpg?KID=imgbed,tva&Expires=1776529482&ssig=Rpt8UPtAso",search_comments_2026-04-18.csv,search_comment,就是喜欢这样的 恶剪搞话题,True,False
5289128322144377,1776538722,2026-04-18 18:58:42+08:00,5289125762568279,两人都挺好的,0,3.0,1776518684553,河南,5289128322144377,7247377374,maiya不甜,f,https://m.weibo.cn/u/7247377374?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.720.720.180/007UtfVsly8g5djc7qp47j30k00k0q4e.jpg?KID=imgbed,tva&Expires=1776529482&ssig=kM7wPgAW7p",search_comments_2026-04-18.csv,search_comment,两人都挺好的,True,False
5289146047268728,1776542948,2026-04-18 20:09:08+08:00,5289145565187038,这糖我嗑了！,0,11.0,1776518705088,AI吃瓜罗伯特,5289146047268728,5606716867,吃瓜罗伯特,f,https://m.weibo.cn/u/5606716867?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.921.921.180/0067rdbdly8ibrqhbg0vxj30pl0pl404.jpg?KID=imgbed,tva&Expires=1776529502&ssig=wR6nHNJXF1",search_comments_2026-04-18.csv,search_comment,这糖我嗑了,True,False
5289147923437850,1776543395,2026-04-18 20:16:35+08:00,5289145565187038,如此有趣的互动太搞笑了,0,11.0,1776518705093,河南,5289147923437850,7905905430,壹朵带刺的玫瑰,f,https://m.weibo.cn/u/7905905430?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.689.689.180/008D2n9Ily8hn4w3zwozzj30j50j5wen.jpg?KID=imgbed,tva&Expires=1776529502&ssig=Kk0td8MbUa",search_comments_2026-04-18.csv,search_comment,如此有趣的互动太搞笑了,True,False
5289148114017115,1776543441,2026-04-18 20:17:21+08:00,5289145565187038,哈哈哈哈这也太搞笑了,0,6.0,1776518705097,河北,5289148114017115,7769003829,Tyhgubgfyuij,f,https://m.weibo.cn/u/7769003829?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.960.960.180/008tLWNnly8ho6i78v305j30qo0qodip.jpg?KID=imgbed,tva&Expires=1776529502&ssig=kPhqRTIpoT",search_comments_2026-04-18.csv,search_comment,哈哈哈哈这也太搞笑了,True,False
5289161076769727,1776546531,2026-04-18 21:08:51+08:00,5289160996820068,心向暖阳，步履不停。让笑容如阳光般灿烂，每一步都踏在希望的田野上，明媚正好，未来可期！,2,8.0,1776518749049,安徽,5289161076769727,7284898555,白糖块,m,https://m.weibo.cn/u/7284898555?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/007X0GTNly8ibwgjjg4ftj30u00u0n0e.jpg?KID=imgbed,tva&Expires=1776529546&ssig=kGeLh%2B39Mw",search_comments_2026-04-18.csv,search_comment,心向暖阳步履不停让笑容如阳光般灿烂每一步都踏在希望的田野上明媚正好未来可期,True,False
5289161059991773,1776546526,2026-04-18 21:08:46+08:00,5289160996820068,怎么回事呀,1,8.0,1776518749051,安徽,5289161059991773,7284898555,白糖块,m,https://m.weibo.cn/u/7284898555?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/007X0GTNly8ibwgjjg4ftj30u00u0n0e.jpg?KID=imgbed,tva&Expires=1776529546&ssig=kGeLh%2B39Mw",search_comments_2026-04-18.csv,search_comment,怎么回事呀,True,False
5289164313468123,1776547303,2026-04-18 21:21:43+08:00,5289160996820068,春天太美好了我的生活绕着彩虹碎片东升西落,0,3.0,1776518749054,安徽,5289164313468123,8200417085,周囗莲,m,https://m.weibo.cn/u/8200417085?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008WY75Hly8ibihm7jnn5j30u00u0gp9.jpg?KID=imgbed,tva&Expires=1776529546&ssig=FHgxHV12zi",search_comments_2026-04-18.csv,search_comment,春天太美好了我的生活绕着彩虹碎片东升西落,True,False
