note_id,content,create_time,create_date_time,liked_count,comments_count,shared_count,last_modify_ts,note_url,ip_location,user_id,nickname,gender,profile_url,avatar,source_keyword,source_file,data_type,ad_filter_reason,cleaned_content,is_meaningful,is_duplicate,all_comments,Topic,sentiment_x,置信度_x,sentiment_y,置信度_y
5297912114578123,#追觅创始人俞浩回应崩老头#俞浩及追觅高管回应“崩老头”：为了流量无下限。不管是极少数黑心自媒体，还是其他人。我有仇必报！而且十倍还击！ ,1778632941,2026-05-13 00:42:21+08:00,132,37,13,1778649858444,https://m.weibo.cn/detail/5297912114578123,湖北,1969030412,哈侠,m,https://m.weibo.cn/u/1969030412?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.640.640.180/755d050cly8ibpqok5mquj20hs0hs3yh.jpg?KID=imgbed,tva&Expires=1778660641&ssig=TsL5QmBz0e",追觅创始人俞浩回应崩老头,search_contents_2026-05-13.csv,search_post,,俞浩及追觅高管回应崩老头为了流量无下限不管是极少数黑心自媒体还是其他人我有仇必报而且十倍还击 ,True,False,贾跃亭当初说下周回国雷军说大家都说我真诚没有一处是抄袭的许家印说要承担社会责任回头看看 || 呃呃呃呃呃发个类似辟谣追责的帖子还得附上自己的AI古风美颜图片绷不住了,2,消极,0.816142737865448,消极,0.816142737865448
5298071791208978,#追觅俞浩称有仇必报十倍还击#【#追觅俞浩回应崩老头#：黑心流氓媒体公司，我有仇必报而且十倍还击】5月12日，某自媒体发布文章《清华天才“崩老头”》质疑追觅创始人@俞浩-爱送黄金 “发表夸张言论”等行为，并非为了带货或招揽人才，而是一套瞄准地方政府产业基金的资本游戏。文章称，“俞浩麾下有数千家企业嗷嗷待哺，等待第一笔天使轮资金的进入”，俞浩盯上的不是风投机构，而是地方政府的产业基金，“是以一种史无前例的方式做大估值”。对此，俞浩发多条视频反击，他表示，古有专利流氓公司，今有黑心流氓媒体公司。敲诈勒索，博取流量，收取保护费！ 流氓媒体公司，比流氓专利公司，对企业正常发展的危害更大，是社会经济发展的毒瘤！俞浩还表示，“反正谁都不要随便招惹老子！不管是极少数黑心自媒体，还是其他人。我有仇必报！而且十倍还击！”“有人天天我们资金断不断的，你先把信用卡还了好吗？先把你的花呗还了好吗？”,1778671011,2026-05-13 11:16:51+08:00,212,24,14,1778649858458,https://m.weibo.cn/detail/5298071791208978,,1642634100,新浪科技,m,https://m.weibo.cn/u/1642634100?luicode=20000061&lfid=5298071791208978&launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.436.436.180/001Nakaoly8h8vh6pbz8ij60c60c4q3602.jpg?KID=imgbed,tva&Expires=1778660641&ssig=1ae9uHQVMf",追觅创始人俞浩回应崩老头,search_contents_2026-05-13.csv,search_post,,黑心流氓媒体公司我有仇必报而且十倍还击5月12日某自媒体发布文章清华天才崩老头质疑追觅创始人 发表夸张言论等行为并非为了带货或招揽人才而是一套瞄准地方政府产业基金的资本游戏文章称俞浩麾下有数千家企业嗷嗷待哺等待第一笔天使轮资金的进入俞浩盯上的不是风投机构而是地方政府的产业基金是以一种史无前例的方式做大估值对此俞浩发多条视频反击他表示古有专利流氓公司今有黑心流氓媒体公司敲诈勒索博取流量收取保护费 流氓媒体公司比流氓专利公司对企业正常发展的危害更大是社会经济发展的毒瘤俞浩还表示反正谁都不要随便招惹老子不管是极少数黑心自媒体还是其他人我有仇必报而且十倍还击有人天天我们资金断不断的你先把信用卡还了好吗先把你的花呗还了好吗,True,False,我怎么觉得这自媒体说的有点道理啊 || 下一个贾跃亭 || 贾总都大呼外行,0,消极,0.7720783352851868,消极,0.7720783352851868
5298072839522829,【#俞浩称自己朋友圈都是演给投资人看的#】近日，追觅创始人俞浩表示，自己朋友圈并非真实生活写照，大多是为营造努力人设。俞浩称：自己的朋友圈以前全都是写给投资人看的，并且写的特别勤劳，朋友圈里全是公司，都是演给别人看的。 #追觅创始人俞浩回应崩老头# 山海视频的微博视频  ,1778671261,2026-05-13 11:21:01+08:00,68,24,17,1778649858472,https://m.weibo.cn/detail/5298072839522829,,7590570074,山海视频,m,https://m.weibo.cn/u/7590570074?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/008hHg1Aly8h8vhxwnvchj30e80e8wej.jpg?KID=imgbed,tva&Expires=1778660641&ssig=6E5KL8WRXu",追觅创始人俞浩回应崩老头,search_contents_2026-05-13.csv,search_post,,近日追觅创始人俞浩表示自己朋友圈并非真实生活写照大多是为营造努力人设俞浩称自己的朋友圈以前全都是写给投资人看的并且写的特别勤劳朋友圈里全是公司都是演给别人看的  山海视频的微博视频  ,True,False,投资人看了真的会信这努力人设吗 || 俞浩的坦诚撕开了创投圈人设运营的真相 || 原来朋友圈都是老板们的演技场啊,0,中性,0.4886992573738098,中性,0.4886992573738098
5298057030928659,【#追觅俞浩深夜回应崩老头#】5月12日，某自媒体发布文章质疑追觅创始人“发表夸张言论”等行为，并非为了带货或招揽人才，而是一套瞄准地方政府产业基金的资本游戏。俞浩12日晚深夜回应该文章：为了流量无下限。俞浩还发微博回应称：“不管是极少数黑心自媒体，还是其他人。我有仇必报！而且十倍还击！”此前，追觅科技联席总裁雷鸣当日就此发视频回应称，相关文章“基本都是在造谣和抹黑”，博取流量。他强调，依托追觅体系化能力的复用，孵化项目成功率远高于市场水平。12日晚间，在雷鸣社媒账号上，该视频已被设为私密，无法查看。@蓝鲸新闻 蓝鲸新闻的微博视频,1778667492,2026-05-13 10:18:12+08:00,61,18,6,1778649858486,https://m.weibo.cn/detail/5298057030928659,,1885454921,蓝鲸新闻,m,https://m.weibo.cn/u/1885454921?luicode=20000061&lfid=5298057030928659&launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/7061c249ly8h8ujcedzvdj20u00u0q38.jpg?KID=imgbed,tva&Expires=1778660648&ssig=hSfXWfYeD9",追觅创始人俞浩回应崩老头,search_contents_2026-05-13.csv,search_post,,5月12日某自媒体发布文章质疑追觅创始人发表夸张言论等行为并非为了带货或招揽人才而是一套瞄准地方政府产业基金的资本游戏俞浩12日晚深夜回应该文章为了流量无下限俞浩还发微博回应称不管是极少数黑心自媒体还是其他人我有仇必报而且十倍还击此前追觅科技联席总裁雷鸣当日就此发视频回应称相关文章基本都是在造谣和抹黑博取流量他强调依托追觅体系化能力的复用孵化项目成功率远高于市场水平12日晚间在雷鸣社媒账号上该视频已被设为私密无法查看 蓝鲸新闻的微博视频,True,False,三年之内见分晓先别吹了 || 清华毕业的也是精致的利己主义者,0,消极,0.7611350417137146,消极,0.7611350417137146
5298031978874916,1️⃣俞浩智商极高毋庸置疑 2️⃣俞浩精力旺盛再次超乎网友想象力 PS：昨晚他被『流氓自媒体』10万+爆文气得一夜没睡！凌晨2点~5点都在发视频回击，然后刚刚一大早，继续更新视频…… 我仿佛看到， 一颗新时代的劳模企业家巨星，在冉冉升起 #追觅创始人俞浩回应崩老头# ,1778661519,2026-05-13 08:38:39+08:00,8,6,0,1778649858502,https://m.weibo.cn/detail/5298031978874916,江苏,2435407712,机海风云,m,https://m.weibo.cn/u/2435407712?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/91295f60ly8i4orc9m867j20u00u0wgh.jpg?KID=imgbed,tva&Expires=1778660641&ssig=Vj898MmdHq",追觅创始人俞浩回应崩老头,search_contents_2026-05-13.csv,search_post,,1俞浩智商极高毋庸置疑 2俞浩精力旺盛再次超乎网友想象力 PS昨晚他被流氓自媒体10万爆文气得一夜没睡凌晨2点5点都在发视频回击然后刚刚一大早继续更新视频 我仿佛看到 一颗新时代的劳模企业家巨星在冉冉升起  ,True,False,精力超级旺盛这一点很配合很多全职自媒体都比不上这么勤奋 || 当年贾跃亭也体力旺盛,0,积极,0.9523569941520692,积极,0.9523569941520692
5298103226994730,#追觅创始人俞浩回应崩老头#越来越看不懂这是什么操作了先是自媒体控告他有资本运作嫌疑，后来他本人又澄清声明，而且回应的很强烈，不知道是怎么了，搞不懂 ,1778678506,2026-05-13 13:21:46+08:00,0,0,0,1778649858515,https://m.weibo.cn/detail/5298103226994730,北京,7947251195,此瓜喂不饱,m,https://m.weibo.cn/u/7947251195?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008FPR4Tly8ich60kid9rj30u00u00zw.jpg?KID=imgbed,tva&Expires=1778660641&ssig=XyZKxVQbuV",追觅创始人俞浩回应崩老头,search_contents_2026-05-13.csv,search_post,,越来越看不懂这是什么操作了先是自媒体控告他有资本运作嫌疑后来他本人又澄清声明而且回应的很强烈不知道是怎么了搞不懂 ,True,False,,2,消极,0.8301805257797241,消极,0.8301805257797241
5297746158554074,#网红糖果每公斤含伟哥125000毫克#【避雷！#网红糖果掺超高剂量伟哥#，每公斤含量高达125000毫克，去年被查后仍继续售卖】近日，上海市市场监管局抽检发现，一款叫“爱必享”糖果制品中每公斤西地那非含量高达12万5千毫克，西地那非俗称伟哥，为处方药，禁止添加于普通食品中，长期或不当食用可能引发头晕、血压骤降、肝肾损伤等健康风险，尤其对儿童、女性及心血管疾病患者危害极大。2025年9月此产品就被通报过，但商家玩失联，虚假注册地址关闭涉事网店，目前已无法查询到相关商品。对此，上海市市场监管局食品抽检处工作人员表示：后续会有核查处置，不合格信息会通报涉及的外省市。 红星新闻的微博视频,1778593374,2026-05-12 13:42:54+08:00,3604,335,221,1778649948688,https://m.weibo.cn/detail/5297746158554074,,6105713761,红星新闻,f,https://m.weibo.cn/u/6105713761?luicode=20000061&lfid=5297746158554074&launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/006FcX4dly8h8vgewp7wsj30e80e8mxd.jpg?KID=imgbed,tva&Expires=1778660735&ssig=ALFfaKeUdn",网红糖果掺超高剂量伟哥,search_contents_2026-05-13.csv,search_post,,避雷每公斤含量高达125000毫克去年被查后仍继续售卖近日上海市市场监管局抽检发现一款叫爱必享糖果制品中每公斤西地那非含量高达12万5千毫克西地那非俗称伟哥为处方药禁止添加于普通食品中长期或不当食用可能引发头晕血压骤降肝肾损伤等健康风险尤其对儿童女性及心血管疾病患者危害极大2025年9月此产品就被通报过但商家玩失联虚假注册地址关闭涉事网店目前已无法查询到相关商品对此上海市市场监管局食品抽检处工作人员表示后续会有核查处置不合格信息会通报涉及的外省市 红星新闻的微博视频,True,False,避雷每公斤含量高达125000毫克去年被查后仍继续售卖 || 查到底查物流送货信息不可能糖果自己长腿自己走吧 || 上海市市场监管局抽检发现爱必享网红糖果非法添加处方药西地那非伟哥含量高达每公斤125克远超安全剂量该产品去年已被通报商家通过失联虚假注册等手段逃避监管不当食用可能导致头晕血压骤降肝肾损伤对儿童女性及心血管疾病患者查看最新戳gt微博智搜,-1,中性,0.5105058550834656,中性,0.5105058550834656
5298036708476911,#网红糖果掺超高剂量伟哥#上海市市场监管局通报：糖果制品中检出“伟哥”你以为是哄孩子的糖果，其实是催情毒药近日，上海市场监管局抽检发现，一款叫“爱必享”的糖果制品，每公斤里西地那非的含量，竟然高达十二万五千毫克，目前涉事商家已经失联。希望严查严惩，绝不姑息！ ,1778662647,2026-05-13 08:57:27+08:00,199,48,17,1778649948699,https://m.weibo.cn/detail/5298036708476911,吉林,2063190565,艾可栗,f,https://m.weibo.cn/u/2063190565?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/7af9ca25ly8iasxwom2nxj20u00u00ui.jpg?KID=imgbed,tva&Expires=1778660735&ssig=XjuRCS%2Bu%2B8",网红糖果掺超高剂量伟哥,search_contents_2026-05-13.csv,search_post,,上海市市场监管局通报糖果制品中检出伟哥你以为是哄孩子的糖果其实是催情毒药近日上海市场监管局抽检发现一款叫爱必享的糖果制品每公斤里西地那非的含量竟然高达十二万五千毫克目前涉事商家已经失联希望严查严惩绝不姑息 ,True,False,严查严惩不贷 || 希望严惩严查 || 真是什么人也有,-1,消极,0.636532723903656,消极,0.636532723903656
5298030120534402,#网红糖果掺超高剂量伟哥#已经迫不及待了吗？底线呢？ ,1778661076,2026-05-13 08:31:16+08:00,4010,103,9,1778649948710,https://m.weibo.cn/detail/5298030120534402,广西,1216826604,wu2198,f,https://m.weibo.cn/u/1216826604?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/48874cecly8gdj804hwz5j20u00u0djj.jpg?KID=imgbed,tva&Expires=1778660735&ssig=N4Ixg5f5Bc",网红糖果掺超高剂量伟哥,search_contents_2026-05-13.csv,search_post,,已经迫不及待了吗底线呢 ,True,False,生孩子是大事必须给我生 || 吃了能让人一直坚挺的吗,-1,消极,0.7252013683319092,消极,0.7252013683319092
5298028294701654,#网红糖果掺超高剂量伟哥#之前就被查过了现在还敢拿出来售卖 损害身体健康的东西这是疯了？？ 错位失温的微博视频 ,1778660641,2026-05-13 08:24:01+08:00,64,12,4,1778649948731,https://m.weibo.cn/detail/5298028294701654,河南,7502730968,错位失温,f,https://m.weibo.cn/u/7502730968?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008bKH3Oly8id2kszdnqzj30u00u00wr.jpg?KID=imgbed,tva&Expires=1778660735&ssig=YW8LDGgGLu",网红糖果掺超高剂量伟哥,search_contents_2026-05-13.csv,search_post,,之前就被查过了现在还敢拿出来售卖 损害身体健康的东西这是疯了 错位失温的微博视频 ,True,False,天啊  以后还有什么东西可以放心吃的 || 这还是人嘛可恶,-1,消极,0.8671526908874512,消极,0.8671526908874512
