comment_id,create_time,create_date_time,note_id,content,sub_comment_count,comment_like_count,last_modify_ts,ip_location,parent_comment_id,user_id,nickname,gender,profile_url,avatar,source_file,data_type,cleaned_content,is_meaningful,is_duplicate
5301804256726235,1779560900,2026-05-23 18:28:20+08:00,5301540524918727,没怎么关注过的一个品牌,0,0,1779541399143,广东,5301804256726235,7243803586,艳子燕子艳子,f,https://m.weibo.cn/u/7243803586?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/007UegdIly8hh2j45hj41j30u00u0dhx.jpg?KID=imgbed,tva&Expires=1779552199&ssig=NDZgc6ZIYK",search_comments_2026-05-23.csv,search_comment,没怎么关注过的一个品牌,True,False
5301740555732487,1779545713,2026-05-23 14:15:13+08:00,5301540524918727,价格倒是挺实惠的,0,0,1779541399148,上海,5301740555732487,3170993663,SQY866,f,https://m.weibo.cn/u/3170993663?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/bd0185ffly8hs2bndrgp1j20u00u0ac7.jpg?KID=imgbed,tva&Expires=1779552199&ssig=BZo8GlSaYQ",search_comments_2026-05-23.csv,search_comment,价格倒是挺实惠的,True,False
5301732865478526,1779543879,2026-05-23 13:44:39+08:00,5301540524918727,这价格也太意外了,0,0,1779541399153,江西,5301732865478526,7789192450,Yolo肆意_,f,https://m.weibo.cn/u/7789192450?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1072.1072.180/008v8EMily8hvu3mpdhaoj30ts0ts76x.jpg?KID=imgbed,tva&Expires=1779552199&ssig=01pC1KAPms",search_comments_2026-05-23.csv,search_comment,这价格也太意外了,True,False
5301737770716584,1779545049,2026-05-23 14:04:09+08:00,5301725428976746,看完参数感觉挺不错,0,0,1779541405570,四川,5301737770716584,8008500420,孤独患者卡不,m,https://m.weibo.cn/u/8008500420?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.500.500.180/008JYQNCly8i2u2ckmdn6j30dw0dwwev.jpg?KID=imgbed,tva&Expires=1779552206&ssig=FMUhQXujJb",search_comments_2026-05-23.csv,search_comment,看完参数感觉挺不错,True,False
5301734922523778,1779544370,2026-05-23 13:52:50+08:00,5301725428976746,换电对租房子搬家的人来说太友好了，不用考虑充电桩,0,0,1779541405578,宁夏,5301734922523778,4081039509,社恐小鷺,f,https://m.weibo.cn/u/4081039509?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/f33fb895ly8i6w6ghzdiaj20u00u0jw3.jpg?KID=imgbed,tva&Expires=1779552206&ssig=jUW%2B6%2FZ9Vo",search_comments_2026-05-23.csv,search_comment,换电对租房子搬家的人来说太友好了不用考虑充电桩,True,False
5301734877698377,1779544359,2026-05-23 13:52:39+08:00,5301725428976746,S3价格要是合适的话，准备直接入手了,0,0,1779541405586,湖北,5301734877698377,6911162169,烟花易冷不易冷呐,f,https://m.weibo.cn/u/6911162169?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.500.500.180/007xIwZzly8i2lh05nwvij30dw0dwjsh.jpg?KID=imgbed,tva&Expires=1779552206&ssig=iMZnpoJk2w",search_comments_2026-05-23.csv,search_comment,S3价格要是合适的话准备直接入手了,True,False
5301705715746450,1779537406,2026-05-23 11:56:46+08:00,5301698983891142,这款车和价格上优势，肯定收获好多女生的心,3,1,1779541412028,广东,5301705715746450,6354824900,仟倩宝贝,f,https://m.weibo.cn/u/6354824900?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.996.996.180/006W4cfOly8fm4oci9tasj30ro0rotat.jpg?KID=imgbed,tva&Expires=1779552212&ssig=T5NQICzL%2BP",search_comments_2026-05-23.csv,search_comment,这款车和价格上优势肯定收获好多女生的心,True,False
5301704607138043,1779537141,2026-05-23 11:52:21+08:00,5301698983891142,桥姐又漂亮了,4,1,1779541412034,广东,5301704607138043,6702722679,崽崽很可爱喔,m,https://m.weibo.cn/u/6702722679?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/007jBWmjly8i8ujvep3lmj30u00u045i.jpg?KID=imgbed,tva&Expires=1779552212&ssig=XwtxSXOb6H",search_comments_2026-05-23.csv,search_comment,桥姐又漂亮了,True,False
5301516846237740,1779492376,2026-05-22 23:26:16+08:00,5301484470408006,极狐开窍了,0,0,1779541418352,福建,5301516846237740,3602908380,车则CHEZE,m,https://m.weibo.cn/u/3602908380?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.368.368.180/d6c004dcgy1fl3m4k169zj20a90a93zz.jpg?KID=imgbed,tva&Expires=1779552219&ssig=zXys7j7ds7",search_comments_2026-05-23.csv,search_comment,极狐开窍了,True,False
5301508331014904,1779490346,2026-05-22 22:52:26+08:00,5301484470408006,团购价能吸引更多消费者参与，提升销量,0,1,1779541418356,北京,5301508331014904,1049483427,圣英222,m,https://m.weibo.cn/u/1049483427?launchid=10000360-page_H5,"https://tva1.sinaimg.cn/crop.0.0.180.180.180/3e8dd8a3jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1779552219&ssig=6lUgM%2FuDuk",search_comments_2026-05-23.csv,search_comment,团购价能吸引更多消费者参与提升销量,True,False
