note_id,content,create_time,create_date_time,liked_count,comments_count,shared_count,last_modify_ts,note_url,ip_location,user_id,nickname,gender,profile_url,avatar,source_keyword,source_file,data_type,ad_filter_reason,cleaned_content,is_meaningful,is_duplicate,all_comments,Topic,sentiment_x,置信度_x,sentiment_y,置信度_y
5298415014511924,【#31岁女子从60斤增到90斤像变个人#】#女子增重30斤从骷髅人变肉感美女# 5月14日（报道）浙江。31岁女生身高160cm，分享自己从60斤增重到90斤的脸部变化。以前瘦得皮包骨、看着干瘪憔悴，现在脸上红润饱满，整个人完全像换了个人！当事人称：以前又瘦又没有力气，走两步就累，还一直因为身材特别自卑。后来慢慢调整饮食、坚持运动健身，体重稳步上涨，整个人也越来越有活力。网友：看着起码年轻好几岁，健康自信、有精气神的样子，真的很美！#巩立姣减重50斤# 都市频道的微博视频,1778752842,2026-05-14 10:00:42+08:00,2006,203,84,1778764750460,https://m.weibo.cn/detail/5298415014511924,,1630423295,都市频道,m,https://m.weibo.cn/u/1630423295?luicode=20000061&lfid=5298415014511924&launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.200.200.180/612e48ffly8h8vgm73642j205k05ka9y.jpg?KID=imgbed,tva&Expires=1778775541&ssig=rgSECPiOHW",31岁女子从60斤增到90斤像变个人,search_contents_2026-05-14.csv,search_post,, 5月14日报道浙江31岁女生身高160cm分享自己从60斤增重到90斤的脸部变化以前瘦得皮包骨看着干瘪憔悴现在脸上红润饱满整个人完全像换了个人当事人称以前又瘦又没有力气走两步就累还一直因为身材特别自卑后来慢慢调整饮食坚持运动健身体重稳步上涨整个人也越来越有活力网友看着起码年轻好几岁健康自信有精气神的样子真的很美 都市频道的微博视频,True,False,太瘦了真的不好看 || 为了让她健康 我愿意给她30斤肉 || 这鼻子是真突出啊,3,积极,0.8924627304077148,积极,0.8924627304077148
5298528550913529,#31岁女子从60斤增到90斤像变个人##热点观点# 各位！别等身体垮了，才知道去好好吃饭比如，该当事女子长胖有了肉眼可见的变化，整个人脱胎换骨，完全换了个模样。脸上有肉了，红润饱满，皮肤透着光泽，细细看去，连精气神都不一样了。没必要总执着于瘦如果太瘦，长期下来，自身的免疫力会下降，月经紊乱、骨质疏松。到头来，挣的钱全给了医院。得承认，现实生活里，不少女生明明体重很正常，却还在各种的拼命节食减肥，把身体搞得一团糟。瘦到病态的美，根本不是美，是透支健康换的假象。好好吃饭、善待自己不用刻意迎合别人的审美，不用为了所谓的好看就各种刻意委屈身体，好好爱自己，从好好吃饭开始！31岁女子从60斤增到90斤像变个人 冰彬兵的微博视频,1778779911,2026-05-14 17:31:51+08:00,114,9,18,1778764750466,https://m.weibo.cn/detail/5298528550913529,陕西,1734959391,冰彬兵,m,https://m.weibo.cn/u/1734959391?luicode=20000061&lfid=5298528550913529&launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/6769611fly8gdinw922poj20u00u0jtm.jpg?KID=imgbed,tva&Expires=1778775544&ssig=BPbkLECgfZ",31岁女子从60斤增到90斤像变个人,search_contents_2026-05-14.csv,search_post,, 各位别等身体垮了才知道去好好吃饭比如该当事女子长胖有了肉眼可见的变化整个人脱胎换骨完全换了个模样脸上有肉了红润饱满皮肤透着光泽细细看去连精气神都不一样了没必要总执着于瘦如果太瘦长期下来自身的免疫力会下降月经紊乱骨质疏松到头来挣的钱全给了医院得承认现实生活里不少女生明明体重很正常却还在各种的拼命节食减肥把身体搞得一团糟瘦到病态的美根本不是美是透支健康换的假象好好吃饭善待自己不用刻意迎合别人的审美不用为了所谓的好看就各种刻意委屈身体好好爱自己从好好吃饭开始31岁女子从60斤增到90斤像变个人 冰彬兵的微博视频,True,False,感谢看了这视频让我在增肥的路上更加的坚定更加的有动力 || 肉眼可见的漂亮了 || 羡慕可以好好吃饭的人,3,消极,0.6075550317764282,消极,0.6075550317764282
5298540075029593,#31岁女子从60斤增到90斤像变个人#这差距也太大了…肉眼可见的健康阳光人还是要好好吃饭 ,1778782659,2026-05-14 18:17:39+08:00,8,10,5,1778764750470,https://m.weibo.cn/detail/5298540075029593,广东,7548910955,Atong数码,m,https://m.weibo.cn/u/7548910955?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.587.587.180/008eSsAjly8hbee1oi270j30gb0gbjrv.jpg?KID=imgbed,tva&Expires=1778775540&ssig=Jz69PPobc6",31岁女子从60斤增到90斤像变个人,search_contents_2026-05-14.csv,search_post,,这差距也太大了肉眼可见的健康阳光人还是要好好吃饭 ,True,False,太瘦真的不健康的但愿大家都能意识到健康才是硬道理 || 人还是要好好吃饭增强体质 || 以前太瘦看着很憔悴现在圆润健康多了状态绝了,3,消极,0.4406236410140991,消极,0.4406236410140991
5298534401185667,#31岁女子从60斤增到90斤像变个人##31岁女子从60斤增到90斤像变个人#太励志了！女生为了能变美，竟然花半年时间，成功从60斤增重到90斤，肉眼可见女子的体型渐渐丰满起来，不再是骨瘦如柴的状态，不仅没了病态的模样，反而更加美了。网友：越来越漂亮了，人不能太瘦了！从女生分享的视频里能清晰看到，她60斤的时候，样子确实让人揪心，算不上漂亮，反而透着一股病态。她的身材瘦得离谱，浑身上下几乎只剩骨头，肩膀突出，胳膊细得像芦苇杆，连腰腹都没有一点肉感，仿佛一阵风就能吹倒。脸部的变化更明显，眼睛凹陷进去，眼窝深得吓人，脸颊也彻底垮塌，没有一点饱满感，皮肤也显得暗沉粗糙，整个人看起来毫无生气，别说漂亮，连基本的健康气色都没有，身边的朋友也常常劝她，多吃一点，别再瘦下去了。女生自己也渐渐意识到，过度纤瘦不仅不好看，还影响健康，平时稍微活动一下就会气喘吁吁，免疫力也越来越差，经常生病。看着镜子里自己瘦脱相的模样，她心里十分着急，也终于明白，真正的漂亮，从来都不是骨瘦如柴，而是健康匀称、气色红润的模样，于是，她下定决心，开始增重，立志要摆脱病态，变成自己喜欢的漂亮样子。可以说，增重的过程，比她想象中难得多。一开始，她根本吃不下多少东西，就算强迫自己多吃，也会觉得腹胀不适，而且体重增长十分缓慢，有时候坚持一个星期，体重也没有明显变化，好几次她都想放弃，可一想到镜子里自己病态的模样，想到自己想变漂亮的决心，就又咬牙坚持了下来。慢慢地，她的体重开始一点点上升，从60斤到70斤，再到80斤，每一点变化，都让她更加有动力，而她的模样，也在不知不觉中发生着改变。等到半年过去，她的体重成功涨到了90斤，整个人的状态发生了翻天覆地的变化，彻底褪去了之前的病态，变得漂亮又有气色。她的体型渐渐丰满起来，不再是骨瘦如柴，肩膀变得圆润，腰腹也有了柔和的线条，整个人看起来匀称又挺拔。脸部也饱满了许多，凹陷的眼睛慢慢恢复了正常，脸颊变得圆润，皮肤也变得白皙细腻，气色红润，长相也越来越甜美，和之前那个瘦脱相的样子比起来，简直判若两人，连她自己都不敢相信，增重竟然能让自己发生这么大的改变，变得这么漂亮。其实，爱美之心，人皆有之，可很多人都陷入了“越瘦越美”的误区，却忘了，健康匀称的模样，才是最动人的漂亮。病态的瘦一点都不好看，健康匀称才是真漂亮，为这个女生的毅力点赞。以前总觉得瘦就是美，看了这个女生的变化，才明白自己错了。或许，很多人都和我一样，陷入了瘦即是美的误区，却忽略了健康才是美的基础，这个女生用半年时间证明，增重也能变漂亮。每个人都有自己的美，坚守健康底线，接纳自己的身体，通过努力成为更好的自己，才是最动人的漂亮，也是对自己最好的善待。,1778781306,2026-05-14 17:55:06+08:00,23,15,14,1778764750473,https://m.weibo.cn/detail/5298534401185667,广东,5975373899,寻牛记V,f,https://m.weibo.cn/u/5975373899?luicode=20000061&lfid=5298534401185667&launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.768.768.180/006wo3Inly8hxvu9p93trj30lc0lctaq.jpg?KID=imgbed,tva&Expires=1778775547&ssig=56b9%2BeAbCm",31岁女子从60斤增到90斤像变个人,search_contents_2026-05-14.csv,search_post,,太励志了女生为了能变美竟然花半年时间成功从60斤增重到90斤肉眼可见女子的体型渐渐丰满起来不再是骨瘦如柴的状态不仅没了病态的模样反而更加美了网友越来越漂亮了人不能太瘦了从女生分享的视频里能清晰看到她60斤的时候样子确实让人揪心算不上漂亮反而透着一股病态她的身材瘦得离谱浑身上下几乎只剩骨头肩膀突出胳膊细得像芦苇杆连腰腹都没有一点肉感仿佛一阵风就能吹倒脸部的变化更明显眼睛凹陷进去眼窝深得吓人脸颊也彻底垮塌没有一点饱满感皮肤也显得暗沉粗糙整个人看起来毫无生气别说漂亮连基本的健康气色都没有身边的朋友也常常劝她多吃一点别再瘦下去了女生自己也渐渐意识到过度纤瘦不仅不好看还影响健康平时稍微活动一下就会气喘吁吁免疫力也越来越差经常生病看着镜子里自己瘦脱相的模样她心里十分着急也终于明白真正的漂亮从来都不是骨瘦如柴而是健康匀称气色红润的模样于是她下定决心开始增重立志要摆脱病态变成自己喜欢的漂亮样子可以说增重的过程比她想象中难得多一开始她根本吃不下多少东西就算强迫自己多吃也会觉得腹胀不适而且体重增长十分缓慢有时候坚持一个星期体重也没有明显变化好几次她都想放弃可一想到镜子里自己病态的模样想到自己想变漂亮的决心就又咬牙坚持了下来慢慢地她的体重开始一点点上升从60斤到70斤再到80斤每一点变化都让她更加有动力而她的模样也在不知不觉中发生着改变等到半年过去她的体重成功涨到了90斤整个人的状态发生了翻天覆地的变化彻底褪去了之前的病态变得漂亮又有气色她的体型渐渐丰满起来不再是骨瘦如柴肩膀变得圆润腰腹也有了柔和的线条整个人看起来匀称又挺拔脸部也饱满了许多凹陷的眼睛慢慢恢复了正常脸颊变得圆润皮肤也变得白皙细腻气色红润长相也越来越甜美和之前那个瘦脱相的样子比起来简直判若两人连她自己都不敢相信增重竟然能让自己发生这么大的改变变得这么漂亮其实爱美之心人皆有之可很多人都陷入了越瘦越美的误区却忘了健康匀称的模样才是最动人的漂亮病态的瘦一点都不好看健康匀称才是真漂亮为这个女生的毅力以前总觉得瘦就是美看了这个女生的变化才明白自己错了或许很多人都和我一样陷入了瘦即是美的误区却忽略了健康才是美的基础这个女生用半年时间证明增重也能变漂亮每个人都有自己的美坚守健康底线接纳自己的身体通过努力成为更好的自己才是最动人的漂亮也是对自己最好的善待,True,False,太棒啦太厉害啦 || 身体健康最重要 || 我的天这么离谱,3,积极,0.8412032127380371,积极,0.8412032127380371
5298537212413067,#31岁女子从60斤增到90斤像变个人#胖一点，才更镇得住你的未来。 莫名其妙变胖，也许是你的转折点要来了。 张子钿的微博视频 ,1778781976,2026-05-14 18:06:16+08:00,4,0,0,1778764750476,https://m.weibo.cn/detail/5298537212413067,青海,5566634538,张子钿,m,https://m.weibo.cn/u/5566634538?launchid=10000360-page_H5,"https://tva3.sinaimg.cn/crop.0.0.798.798.180/0064J1W2jw1f9weds1adnj30m80m8djv.jpg?KID=imgbed,tva&Expires=1778775540&ssig=ns1w3gkPeo",31岁女子从60斤增到90斤像变个人,search_contents_2026-05-14.csv,search_post,,胖一点才更镇得住你的未来 莫名其妙变胖也许是你的转折点要来了 张子钿的微博视频 ,True,False,,3,消极,0.5668926239013672,消极,0.5668926239013672
5298539938972870,#31岁女子从60斤增到90斤像变个人#这件事最打动人的，从来不是“变美”，而是她终于和自己的身体和解了。以前为了所谓的“瘦”，把自己折腾到皮包骨、走两步就累，连底气都跟着流失；现在不再和体重秤上的数字较劲，而是把精力放在好好吃饭、好好生活上，结果反而整个人都舒展了。 ,1778782626,2026-05-14 18:17:06+08:00,14,0,0,1778764750477,https://m.weibo.cn/detail/5298539938972870,广东,5647295595,游戏那些破事儿,m,https://m.weibo.cn/u/5647295595?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006abtyPly8hkqz1xb5ivj30u00u0q5b.jpg?KID=imgbed,tva&Expires=1778775540&ssig=Sq7Fn%2BojR6",31岁女子从60斤增到90斤像变个人,search_contents_2026-05-14.csv,search_post,,这件事最打动人的从来不是变美而是她终于和自己的身体和解了以前为了所谓的瘦把自己折腾到皮包骨走两步就累连底气都跟着流失现在不再和体重秤上的数字较劲而是把精力放在好好吃饭好好生活上结果反而整个人都舒展了 ,True,False,,3,积极,0.7208391427993774,积极,0.7208391427993774
5298522303764388,97年女生减肥上瘾 身高1米6，体重仅25.3公斤！当事人：没厌食症，单纯喜欢骨感，想一直瘦#31岁女子从60斤增到90斤像变个人# 你又在钓我了吧的微博视频 ,1778778422,2026-05-14 17:07:02+08:00,6,1,0,1778764750479,https://m.weibo.cn/detail/5298522303764388,江苏,3016793151,你又在钓我了吧,f,https://m.weibo.cn/u/3016793151?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/b3d09c3fly8id4n3808x0j20u00u0tah.jpg?KID=imgbed,tva&Expires=1778775540&ssig=sKnuKj0BIM",31岁女子从60斤增到90斤像变个人,search_contents_2026-05-14.csv,search_post,,97年女生减肥上瘾 身高1米6体重仅253公斤当事人没厌食症单纯喜欢骨感想一直瘦 你又在钓我了吧的微博视频 ,True,False,蛙趣别这么骨感啊,3,消极,0.640523374080658,消极,0.640523374080658
5298585694375734,#31岁女子从60斤增到90斤像变个人#瘦了之后变自信了 ,1778793535,2026-05-14 21:18:55+08:00,0,0,0,1778764750480,https://m.weibo.cn/detail/5298585694375734,河南,7813136166,祎起去看遂宁,f,https://m.weibo.cn/u/7813136166?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008wL7Dgly8id5aqhf9aaj30u00u076f.jpg?KID=imgbed,tva&Expires=1778775540&ssig=JXX9fEXjMH",31岁女子从60斤增到90斤像变个人,search_contents_2026-05-14.csv,search_post,,瘦了之后变自信了 ,True,False,,3,积极,0.9246280789375304,积极,0.9246280789375304
5298550755823648,张凌赫 ▾ #古驰品牌大使张凌赫#出发！✈️@张凌赫z 启程@GUCCI #GucciCore# 时装秀。 ,1778785205,2026-05-14 19:00:05+08:00,66667,7456,8410,1778764836063,https://m.weibo.cn/detail/5298550755823648,北京,7831110265,张凌赫工作室official,m,https://m.weibo.cn/u/7831110265?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008xYxw5ly8ic77649z98j30u00u077n.jpg?KID=imgbed,tva&Expires=1778775636&ssig=jDYbWA3LXa",张凌赫出发GUCCI大秀,search_contents_2026-05-14.csv,search_post,,张凌赫  出发 启程  时装秀 ,True,False,,-1,积极,0.5485936999320984,积极,0.5485936999320984
5298573933806994,#张凌赫出发GUCCI大秀#准备好我们凌帝要闪耀NewYork了！！起落平安！ ,1778790731,2026-05-14 20:32:11+08:00,2794,144,52,1778764836065,https://m.weibo.cn/detail/5298573933806994,山西,6511184518,每日一瓜不吐籽,f,https://m.weibo.cn/u/6511184518?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1024.1024.180/0076Egx8ly8hx21fkcemsj30sg0sg0x1.jpg?KID=imgbed,tva&Expires=1778775636&ssig=%2BtN9haT%2B3j",张凌赫出发GUCCI大秀,search_contents_2026-05-14.csv,search_post,,准备好我们凌帝要闪耀NewYork了起落平安 ,True,False,25伦敦26佛罗伦萨27纽约连续三年受邀观秀Gucci早春系列本次亦是创意总监Demna上任后的首场早春秀唯一受邀国内艺人期待全球大爆生张凌赫闪耀纽约 || 期待男神闪耀纽约,0,积极,0.9747911095619202,积极,0.9747911095619202
