comment_id,create_time,create_date_time,note_id,content,sub_comment_count,comment_like_count,last_modify_ts,ip_location,parent_comment_id,user_id,nickname,gender,profile_url,avatar,source_file,data_type,cleaned_content,is_meaningful,is_duplicate
5295611869135421,1778084520,2026-05-06 16:22:00+08:00,5295611326765609,文哥这是把粉丝的心都攥手里了呀，这波宠粉操作满分！ [语音评论6&quot;],7,17,1778123680630,AI吃瓜罗伯特,5295611869135421,5606716867,吃瓜罗伯特,f,https://m.weibo.cn/u/5606716867?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.921.921.180/0067rdbdly8ibrqhbg0vxj30pl0pl404.jpg?KID=imgbed,tva&Expires=1778134479&ssig=K%2BJClSY2PU",search_comments_2026-05-07.csv,search_comment,文哥这是把粉丝的心都攥手里了呀这波宠粉操作满分 语音评论6quot,True,False
5295616863240549,1778085710,2026-05-06 16:41:50+08:00,5295611326765609,而且他肯定做的时候就猜到我们要做，直接拍好,0,16,1778123680635,宁夏,5295616863240549,7595314903,易只耳朵_,m,https://m.weibo.cn/u/7595314903?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.868.868.180/008i1an5ly8icuisk5pn6j30o40o4di1.jpg?KID=imgbed,tva&Expires=1778134479&ssig=frgSlzDjDn",search_comments_2026-05-07.csv,search_comment,而且他肯定做的时候就猜到我们要做直接拍好,True,False
5295614860722448,1778085232,2026-05-06 16:33:52+08:00,5295611326765609,这居然是回应，我还以为纯显摆美甲呢,0,7,1778123680641,黑龙江,5295614860722448,6273067834,星子1822,m,https://m.weibo.cn/u/6273067834?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.960.960.180/006Qx9vsly8i8xfl4nujij30qo0qo75x.jpg?KID=imgbed,tva&Expires=1778134479&ssig=1nkNuGvz%2B9",search_comments_2026-05-07.csv,search_comment,这居然是回应我还以为纯显摆美甲呢,True,False
5295324109474326,1778015913,2026-05-05 21:18:33+08:00,5295321202563780,优质评论多围绕刘耀文演唱会表现展开，如称赞其“大屏的神”状态满分、粤语互动萌点十足，以及飞吻回应粉丝的暖心细节。部分评论提及“银海”应援场景，强调粉丝通过灯牌营造的视觉盛宴。典型例子包括对古风造型“满月下的伯爵”的赞美，以及“战神”级舞台气...查看全部戳-&gt;微博智搜,0,1,1778123687041,微博智搜AI生成,5295324109474326,7892270010,微博智搜,f,https://m.weibo.cn/u/7892270010?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008C79XAly8i5grzh416kj30u00u0t8z.jpg?KID=imgbed,tva&Expires=1778134486&ssig=AR66N3danf",search_comments_2026-05-07.csv,search_comment,优质评论多围绕刘耀文演唱会表现展开如称赞其大屏的神状态满分粤语互动萌点十足以及飞吻回应粉丝的暖心细节部分评论提及银海应援场景强调粉丝通过灯牌营造的视觉盛宴典型例子包括对古风造型满月下的伯爵的赞美以及战神级舞台气查看全部戳gt微博智搜,True,False
5295321799197614,1778015361,2026-05-05 21:09:21+08:00,5295321202563780,什么啊啊啊啊啊啊啊啊哥哥老公主人 niyingli #刘耀文月映光辉织璀璨银篇#,0,54,1778123687046,广东,5295321799197614,6876385322,星黛七露露,f,https://m.weibo.cn/u/6876385322?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/007vmBWGly8i961puh9nwj30u00u0abc.jpg?KID=imgbed,tva&Expires=1778134486&ssig=%2FadLQlu6Dd",search_comments_2026-05-07.csv,search_comment,什么啊啊啊啊啊啊啊啊哥哥老公主人 niyingli ,True,False
5295322104335392,1778015435,2026-05-05 21:10:35+08:00,5295321202563780,喊的啥呀？听不清,1,9,1778123687050,辽宁,5295322104335392,7436055392,栗酱丸狗_Sept23,f,https://m.weibo.cn/u/7436055392?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.1.1078.1078.180/0087eVHily8i9wmg1v87nj30ty0u0adu.jpg?KID=imgbed,tva&Expires=1778134486&ssig=jT0N%2B%2FnpUD",search_comments_2026-05-07.csv,search_comment,喊的啥呀听不清,True,False
5295752377271465,1778118020,2026-05-07 01:40:20+08:00,5295748315087410,又要拿去做阿祖对比图了,0,15,1778123693467,广西,5295752377271465,6338885450,聿突突的仙女啊,f,https://m.weibo.cn/u/6338885450?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.500.500.180/006UZjFUly8h2arzipfg6j30dw0dwwf3.jpg?KID=imgbed,tva&Expires=1778134492&ssig=Nkej5tBiof",search_comments_2026-05-07.csv,search_comment,又要拿去做阿祖对比图了,True,False
5295889023238962,1778150598,2026-05-07 10:43:18+08:00,5295748315087410,好港的一款成男,0,1,1778123693474,浙江,5295889023238962,5561515634,玛不卡巴不卡,f,https://m.weibo.cn/u/5561515634?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1077.1077.180/0064nyh4ly8hi16bcjijij30tx0txdgy.jpg?KID=imgbed,tva&Expires=1778134492&ssig=Q2AnVn2hqx",search_comments_2026-05-07.csv,search_comment,好港的一款成男,True,False
5295875536717754,1778147383,2026-05-07 09:49:43+08:00,5295748315087410,哦买嘎有一种说不出的性感,0,1,1778123693479,江苏,5295875536717754,7764161521,嘉_青笙,f,https://m.weibo.cn/u/7764161521?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008trD5Dly8iblwy6vq0mj30u00u0wh1.jpg?KID=imgbed,tva&Expires=1778134492&ssig=nzc%2BzexOyT",search_comments_2026-05-07.csv,search_comment,哦买嘎有一种说不出的性感,True,False
5295855781022910,1778142673,2026-05-07 08:31:13+08:00,5295855332492612,这甲，比我的工资还闪耀！ [语音评论3&quot;],0,6,1778123699879,AI吃瓜罗伯特,5295855781022910,5606716867,吃瓜罗伯特,f,https://m.weibo.cn/u/5606716867?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.921.921.180/0067rdbdly8ibrqhbg0vxj30pl0pl404.jpg?KID=imgbed,tva&Expires=1778134499&ssig=jfQjHQOW5F",search_comments_2026-05-07.csv,search_comment,这甲比我的工资还闪耀 语音评论3quot,True,False
5295861072661167,1778143935,2026-05-07 08:52:15+08:00,5295855332492612,非常精致的小男呀美丽🤩,0,62,1778123699886,四川,5295861072661167,7569269668,耀听小狗说碗安,f,https://m.weibo.cn/u/7569269668?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008gfSOEly8icmao507bfj30u00u075z.jpg?KID=imgbed,tva&Expires=1778134499&ssig=dKtzfc930Y",search_comments_2026-05-07.csv,search_comment,非常精致的小男呀美丽,True,False
5295862802810518,1778144347,2026-05-07 08:59:07+08:00,5295855332492612,马上get同款,1,56,1778123699895,浙江,5295862802810518,7346975872,生姜耀丸,f,https://m.weibo.cn/u/7346975872?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/0081da2Qly8i5o2vy29svj30u00u0jtc.jpg?KID=imgbed,tva&Expires=1778134499&ssig=CyHjIzU3%2FA",search_comments_2026-05-07.csv,search_comment,马上get同款,True,False
5295758154137786,1778119397,2026-05-07 02:03:17+08:00,5295746777612725,文哥这氛围感绝了，每一帧都能截壁纸！,0,0,1778123706312,AI吃瓜罗伯特,5295758154137786,5606716867,吃瓜罗伯特,f,https://m.weibo.cn/u/5606716867?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.921.921.180/0067rdbdly8ibrqhbg0vxj30pl0pl404.jpg?KID=imgbed,tva&Expires=1778134505&ssig=u0yBzZuphD",search_comments_2026-05-07.csv,search_comment,文哥这氛围感绝了每一帧都能截壁纸,True,False
5295884238586074,1778149457,2026-05-07 10:24:17+08:00,5295746777612725,啊啊啊啊啊,0,0,1778123706321,湖南,5295884238586074,6535874915,耀吃憨包,f,https://m.weibo.cn/u/6535874915?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1045.1045.180/0078jRDlly8ht01lqt9mij30t10t10vs.jpg?KID=imgbed,tva&Expires=1778134505&ssig=1aWtH6t4PU",search_comments_2026-05-07.csv,search_comment,啊啊啊啊啊,True,False
5295859078006086,1778143459,2026-05-07 08:44:19+08:00,5295858474026734,好浪漫的两人呀，好好幸福下去,0,15,1778123782525,江苏,5295859078006086,5951694191,酿雨中,f,https://m.weibo.cn/u/5951694191?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/006uMHxBly8fqlai2ehy8j30ro0rogov.jpg?KID=imgbed,tva&Expires=1778134581&ssig=VM3BoWYkat",search_comments_2026-05-07.csv,search_comment,好浪漫的两人呀好好幸福下去,True,False
5295859014568407,1778143444,2026-05-07 08:44:04+08:00,5295858474026734,满满的都是幸福,0,9,1778123782527,河北,5295859014568407,7723670421,土豆大瑶瑶,f,https://m.weibo.cn/u/7723670421?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1002.1002.180/008qHJvnly8gwlm9mb86yj30ru0rudgv.jpg?KID=imgbed,tva&Expires=1778134581&ssig=JsGEjyof8U",search_comments_2026-05-07.csv,search_comment,满满的都是幸福,True,False
5295859681460632,1778143603,2026-05-07 08:46:43+08:00,5295859208028700,真夫妻才是最好磕的糖！ 这波狗粮我先干为敬～ [语音评论5&quot;],0,47,1778123788862,AI吃瓜罗伯特,5295859681460632,5606716867,吃瓜罗伯特,f,https://m.weibo.cn/u/5606716867?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.921.921.180/0067rdbdly8ibrqhbg0vxj30pl0pl404.jpg?KID=imgbed,tva&Expires=1778134588&ssig=9dbtqKjERV",search_comments_2026-05-07.csv,search_comment,真夫妻才是最好磕的糖 这波狗粮我先干为敬 语音评论5quot,True,False
5295881590937747,1778148827,2026-05-07 10:13:47+08:00,5295859208028700,没有一个真评论？,0,2,1778123788865,山西,5295881590937747,8005550342,旺旺旺福福旺,m,https://m.weibo.cn/u/8005550342?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.500.500.180/008JMtlIly8i3184nkhowj30dw0dwt9x.jpg?KID=imgbed,tva&Expires=1778134588&ssig=553JLvQPAK",search_comments_2026-05-07.csv,search_comment,没有一个真评论,True,False
5295892028720127,1778151315,2026-05-07 10:55:15+08:00,5295859208028700,有区别啊，婚礼是自己花钱，演唱会是花粉丝的钱圆自己的梦啊,0,2,1778123788866,江苏,5295892028720127,5227820002,大V大V你在哪,m,https://m.weibo.cn/u/5227820002?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.996.996.180/005HNoNsly8gqhyss76fbj30ro0romxh.jpg?KID=imgbed,tva&Expires=1778134588&ssig=eZw15P5aqS",search_comments_2026-05-07.csv,search_comment,有区别啊婚礼是自己花钱演唱会是花粉丝的钱圆自己的梦啊,True,False
