note_id,content,create_time,create_date_time,liked_count,comments_count,shared_count,last_modify_ts,note_url,ip_location,user_id,nickname,gender,profile_url,avatar,source_keyword,source_file,data_type,ad_filter_reason,cleaned_content,is_meaningful,is_duplicate,all_comments,Topic,sentiment_x,置信度_x,sentiment_y,置信度_y
5289125142859170,#萧蔷翻温峥嵘白眼#温峥嵘眉毛印在萧蔷手上这段是看一次笑一次的程度萧蔷的表情也好好笑，淡淡的幽默感..#萧蔷表情##春日心动放映季# 醋坛子里泡大的的微博视频 ,1776537964,2026-04-18 18:46:04+08:00,4960,102,126,1776518561588,https://m.weibo.cn/detail/5289125142859170,湖南,6511458458,醋坛子里泡大的,m,https://m.weibo.cn/u/6511458458?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/0076FpNwly8i1g5qjtppkj30u00u0jt1.jpg?KID=imgbed,tva&Expires=1776529318&ssig=KqFPLHM4D6",萧蔷翻温峥嵘白眼,search_contents_2026-04-18.csv,search_post,,温峥嵘眉毛印在萧蔷手上这段是看一次笑一次的程度萧蔷的表情也好好笑淡淡的幽默感 醋坛子里泡大的的微博视频 ,True,False,萧老师这波是用表情包给温老师上了一课 || 这词条是不是有问题哪里翻白眼了只不过假睫毛印在手上了有点口音挺好笑的 || 增龙眉毛印在我叟桑,0,积极,0.934881865978241,积极,0.934881865978241
5289057627408694,#温峥嵘在儿子那翻身了#浪姐二公小考 #萧蔷安慰温峥嵘# 温峥嵘所在庄法团二公小考第一，回宿舍路上温峥嵘想一想都觉得开心。然后温峥嵘说“我可以在我儿子那翻身了”，回程路上温峥嵘说的最多的一句话就是“我都差成这样了，还能怎么着”。而萧蔷则安慰温峥嵘，“不差，真的不差”“魅力应该涵盖很多层面，你的魅力在于你的个性”。而且温峥嵘居然是第一个记住歌词的，姐姐们都好了不起！！ 只看见了姐姐们相互欣赏，没看见啥白眼～别害庄法组，咱们“复仇者联盟”不容易！#萧蔷翻温峥嵘白眼# 芒果捞小黄的微博视频,1776521867,2026-04-18 14:17:47+08:00,1099,50,32,1776518561605,https://m.weibo.cn/detail/5289057627408694,四川,5923558301,芒果捞小黄,m,https://m.weibo.cn/u/5923558301?luicode=20000061&lfid=5289057627408694&launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.5.0.502.502.180/006sSE6Vly8fja9bp22m9j30e80dyaag.jpg?KID=imgbed,tva&Expires=1776529318&ssig=vZQ5nsNqNW",萧蔷翻温峥嵘白眼,search_contents_2026-04-18.csv,search_post,,浪姐二公小考  温峥嵘所在庄法团二公小考第一回宿舍路上温峥嵘想一想都觉得开心然后温峥嵘说我可以在我儿子那翻身了回程路上温峥嵘说的最多的一句话就是我都差成这样了还能怎么着而萧蔷则安慰温峥嵘不差真的不差魅力应该涵盖很多层面你的魅力在于你的个性而且温峥嵘居然是第一个记住歌词的姐姐们都好了不起 只看见了姐姐们相互欣赏没看见啥白眼别害庄法组咱们复仇者联盟不容易 芒果捞小黄的微博视频,True,False,温峥嵘这波是苦尽甘自来舞台上的她真的太有魅力了萧蔷的鼓励也太到位了 || 蔷姐情商高真的很暖 || 萧蔷姐姐看起来好困好疲惫好想静音,0,积极,0.7089881300926208,积极,0.7089881300926208
5289126518855423,#萧蔷翻温峥嵘白眼#萧蔷感觉好嫌弃的样子感觉萧蔷没有一公时候那么开心，不知道是不是我的错觉，感觉有点无所谓了 狐狸是个睡神的微博视频 ,1776538292,2026-04-18 18:51:32+08:00,525,52,11,1776518561610,https://m.weibo.cn/detail/5289126518855423,广东,6475881757,狐狸是个睡神,m,https://m.weibo.cn/u/6475881757?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/0074g8FLly8icayqcx1eoj30u00u0djq.jpg?KID=imgbed,tva&Expires=1776529318&ssig=s%2FOjRlfmvS",萧蔷翻温峥嵘白眼,search_contents_2026-04-18.csv,search_post,,萧蔷感觉好嫌弃的样子感觉萧蔷没有一公时候那么开心不知道是不是我的错觉感觉有点无所谓了 狐狸是个睡神的微博视频 ,True,False,萧蔷说话真的好有趣啊 || 大家觉得萧蔷是故意的吗 || 到底是在曲解什么啊,0,消极,0.7989920377731323,消极,0.7989920377731323
5289136504443990,#萧蔷翻温峥嵘白眼# 这个乌龙太好笑！乘风2026排练现场，温峥嵘投入靠肩，浓眉印在萧蔷手臂。萧蔷低头瞬间被误读成白眼，本尊淡定调侃：峥嵘，你把眉毛印我手上了。温峥嵘社死捂脸，全场爆笑，哪里有矛盾，全是可爱互动！ 小婕菠萝包的微博视频 ,1776540673,2026-04-18 19:31:13+08:00,85,16,2,1776518561613,https://m.weibo.cn/detail/5289136504443990,江苏,5683417228,小婕菠萝包,f,https://m.weibo.cn/u/5683417228?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/006cD2rOly8ibg52uk4kwj30u00u0jtf.jpg?KID=imgbed,tva&Expires=1776529318&ssig=2Gpz236u%2Fs",萧蔷翻温峥嵘白眼,search_contents_2026-04-18.csv,search_post,, 这个乌龙太好笑乘风2026排练现场温峥嵘投入靠肩浓眉印在萧蔷手臂萧蔷低头瞬间被误读成白眼本尊淡定调侃峥嵘你把眉毛印我手上了温峥嵘社死捂脸全场爆笑哪里有矛盾全是可爱互动 小婕菠萝包的微博视频 ,True,False,哈哈哈哈 好好玩 安崎好认真 庄法喊baby 萧蔷你把你的眉毛印在我手上了好幽默 温峥嵘真的很没有架子 || 最搞笑的是萧蔷面色平静地说一件很搞笑的事 || 这样的互动多多来,0,积极,0.6688283681869507,积极,0.6688283681869507
5289127702694347,#萧蔷翻温峥嵘白眼#萧蔷面色平静地说一件很搞笑的事蒸笼 你把你的眉毛印在我的手上了哈哈哈哈哈哈哈 Dora_拉拉的微博视频 ,1776538574,2026-04-18 18:56:14+08:00,184,29,7,1776518561615,https://m.weibo.cn/detail/5289127702694347,广东,7758099858,Dora_拉拉,f,https://m.weibo.cn/u/7758099858?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008t2caSly8ibu53kaep3j30u00u0wgo.jpg?KID=imgbed,tva&Expires=1776529318&ssig=U%2FFe%2FkPj7f",萧蔷翻温峥嵘白眼,search_contents_2026-04-18.csv,search_post,,萧蔷面色平静地说一件很搞笑的事蒸笼 你把你的眉毛印在我的手上了哈哈哈哈哈哈哈 Dora_拉拉的微博视频 ,True,False,叫她蒸笼哈哈哈哈哈哈哈哈哈哈 || 要是我在现场我肯定会笑得起不来看到她一次就笑一次,0,积极,0.9010181427001952,积极,0.9010181427001952
5289125762568279,#萧蔷翻温峥嵘白眼#没点进来以为发生啥了，点进来之后发现两个姐姐都很可爱啊，这种带着恶意的词条真的有点莫名其妙，人关系不是都挺好的吗。 ,1776538112,2026-04-18 18:48:32+08:00,263,43,0,1776518561618,https://m.weibo.cn/detail/5289125762568279,福建,6232151816,耍赖小高手,f,https://m.weibo.cn/u/6232151816?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.705.705.180/006NLtnGly8ib9bgi5ov6j30jl0jl753.jpg?KID=imgbed,tva&Expires=1776529318&ssig=K3Zyu3ZjXH",萧蔷翻温峥嵘白眼,search_contents_2026-04-18.csv,search_post,,没点进来以为发生啥了点进来之后发现两个姐姐都很可爱啊这种带着恶意的词条真的有点莫名其妙人关系不是都挺好的吗 ,True,False,你们觉得莫名其妙吗 || 就是喜欢这样的 恶剪搞话题 || 两人都挺好的,0,消极,0.7371752262115479,消极,0.7371752262115479
5289145565187038,#萧蔷翻温峥嵘白眼#姐姐们都在教温峥嵘唱歌，温峥嵘没绷住，靠在了萧蔷的怀里，大家都在夸她学的好，萧蔷却一脸凝重地盯着，刚刚被温峥嵘碰过的胳膊。她犹豫了一下，才喊着温峥嵘，“你把你的眉毛印在我的手上了。”安崎笑着问：“你干嘛眉毛要画那么浓的姐？”温峥嵘解释着：“不是，她们给我画的，不是我画的，我不会化妆。”温峥嵘刚说完，萧蔷立马就招呼着大家赶紧唱歌，这也太好笑了。 娱圈十三妹的微博视频,1776542833,2026-04-18 20:07:13+08:00,163,47,26,1776518561621,https://m.weibo.cn/detail/5289145565187038,安徽,2528848664,娱圈十三妹,f,https://m.weibo.cn/u/2528848664?luicode=20000061&lfid=5289145565187038&launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/96bb2b18ly8gcx91x5kr2j20e80e8mxg.jpg?KID=imgbed,tva&Expires=1776529328&ssig=RtLpnvyI73",萧蔷翻温峥嵘白眼,search_contents_2026-04-18.csv,search_post,,姐姐们都在教温峥嵘唱歌温峥嵘没绷住靠在了萧蔷的怀里大家都在夸她学的好萧蔷却一脸凝重地盯着刚刚被温峥嵘碰过的胳膊她犹豫了一下才喊着温峥嵘你把你的眉毛印在我的手上了安崎笑着问你干嘛眉毛要画那么浓的姐温峥嵘解释着不是她们给我画的不是我画的我不会化妆温峥嵘刚说完萧蔷立马就招呼着大家赶紧唱歌这也太好笑了 娱圈十三妹的微博视频,True,False,这糖我嗑了 || 如此有趣的互动太搞笑了 || 哈哈哈哈这也太搞笑了,0,中性,0.6470200419425964,中性,0.6470200419425964
5289161076771219,#萧蔷翻温峥嵘白眼#这这这，有矛盾了嘛？两位都是美女姐姐呀 ,1776546531,2026-04-18 21:08:51+08:00,0,0,0,1776518561624,https://m.weibo.cn/detail/5289161076771219,吉林,7807884980,鱼干不爱吃香菜_,f,https://m.weibo.cn/u/7807884980?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008wp5yIly8ic3w877qt0j30u00u00w0.jpg?KID=imgbed,tva&Expires=1776529318&ssig=KD2twMk%2FMF",萧蔷翻温峥嵘白眼,search_contents_2026-04-18.csv,search_post,,这这这有矛盾了嘛两位都是美女姐姐呀 ,True,False,,0,消极,0.5906915664672852,消极,0.5906915664672852
5289160996820068,#萧蔷翻温峥嵘白眼# 所以这到底是怎么回事？看标题以为关系不好呢 ,1776546512,2026-04-18 21:08:32+08:00,50,10,0,1776518561627,https://m.weibo.cn/detail/5289160996820068,安徽,7284898555,白糖块,m,https://m.weibo.cn/u/7284898555?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/007X0GTNly8ibwgjjg4ftj30u00u0n0e.jpg?KID=imgbed,tva&Expires=1776529318&ssig=85Nw1XlOTr",萧蔷翻温峥嵘白眼,search_contents_2026-04-18.csv,search_post,, 所以这到底是怎么回事看标题以为关系不好呢 ,True,False,心向暖阳步履不停让笑容如阳光般灿烂每一步都踏在希望的田野上明媚正好未来可期 || 怎么回事呀 || 春天太美好了我的生活绕着彩虹碎片东升西落,0,消极,0.5256065130233765,消极,0.5256065130233765
5289160870992921,#萧蔷翻温峥嵘白眼#好好好 萧蔷翻温峥嵘白眼 ,1776546482,2026-04-18 21:08:02+08:00,0,1,0,1776518561629,https://m.weibo.cn/detail/5289160870992921,河南,7724217610,桃桃蓁念森,f,https://m.weibo.cn/u/7724217610?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/008qK1R0ly8i8gj7mi1n5j30u00u0779.jpg?KID=imgbed,tva&Expires=1776529318&ssig=sKm4y6iGIa",萧蔷翻温峥嵘白眼,search_contents_2026-04-18.csv,search_post,,好好好 萧蔷翻温峥嵘白眼 ,True,False,这话题火了不过咱们还是聊聊妆容吧你觉得温峥嵘和萧蔷谁的妆容更适合自己呢,0,积极,0.7198547124862671,积极,0.7198547124862671
