user_id,nickname,gender,avatar,desc,follows,fans,tag_list,last_modify_ts,source_file
5623056390,俞嶷瞳行soso,m,https://wx4.sinaimg.cn/orj480/0068xLPUly8i6vgmdje04j30pd0pd76b.jpg,我要编织一个梦，送给未来的自己！,4955,1.8万,,1777564802234,search_creators_2026-05-01.csv
7740772530,Ambiguous_虞初新志,f,https://wx3.sinaimg.cn/orj480/008rRuxQly8i96w5onn73j30ty0u0tar.jpg,世界没有晴天又怎样，追踪雨滴蝶兰.                             佛系淡楼，平常不看私信，拒同担不拒对家雷家，主页均为蹭热度,1416,1268,,1777564805631,search_creators_2026-05-01.csv
7462193109,韻致天成,m,https://wx4.sinaimg.cn/orj480/00890Bjnly8i8hhihltryj30u00u0tdb.jpg,军事,1577,122.9万,,1777564809039,search_creators_2026-05-01.csv
7546573234,二七塔日记,m,https://wx3.sinaimg.cn/orj480/008eIEr8ly8i1qwsfz3hvj30sm0sn798.jpg,合作私  🌏：czh415946319,1766,18.3万,,1777564812404,search_creators_2026-05-01.csv
7753704239,文力元,f,https://wx3.sinaimg.cn/orj480/008sJKFNly8h1967s27nwj30dw0dw0t2.jpg,发现科技和物联网的乐趣，商务合作+V：jfh0667，注明来意～,103,101.2万,,1777564815849,search_creators_2026-05-01.csv
5542176212,肥小西暖暖,f,https://wx2.sinaimg.cn/orj480/00634pcUly8i9pcsb4iz2j30u00u0gov.jpg,爱生活，爱宝贝，爱美食。,481,2462,,1777564819233,search_creators_2026-05-01.csv
8018631506,煜儿控,f,https://wx4.sinaimg.cn/orj480/008KFmmely8iconudsnusj30ro0ro76s.jpg,别拉着我共沉沦,1197,1.3万,,1777564822643,search_creators_2026-05-01.csv
5561705071,森哥看球-3,m,https://wx1.sinaimg.cn/orj480/0064olyvly8i26zt0w3a1j30c70c6aat.jpg,,404,5.3万,,1777564825980,search_creators_2026-05-01.csv
5649982872,小黑新视界,m,https://wx1.sinaimg.cn/orj480/006amKE0ly8hjw49841g4j30u00u0abp.jpg,数码资讯开箱测评～商务合作联系：df0801s,721,72.8万,,1777564829368,search_creators_2026-05-01.csv
7890815429,是幸运神呀dy,f,https://wx4.sinaimg.cn/orj480/008C13yBly8hkx6oxq8x0j30qo0qo407.jpg,,335,2,,1777564832771,search_creators_2026-05-01.csv
2653906910,娱乐榜姐,f,https://wx4.sinaimg.cn/orj480/9e2f67dely8h8v42t2e7nj20ro0roq3x.jpg,知名博主榜姐,4456,528.6万,,1777564836201,search_creators_2026-05-01.csv
6812881038,虞鸢i,f,https://wx2.sinaimg.cn/orj480/007r49A2ly8hbiz0er3vaj30u00u00vh.jpg,爱玩游戏的阿鸢,239,33.9万,,1777564839542,search_creators_2026-05-01.csv
