user_id,nickname,gender,avatar,desc,follows,fans,tag_list,last_modify_ts,source_file
2952546581,香港电影怀旧,m,https://wx1.sinaimg.cn/orj480/affc4915ly8gsue9x3m59j20js0jl0uj.jpg,专注香港电影，找回美好记忆 公众号：电影聚焦（dyjj524）,350,25.3万,,1779081494021,search_creators_2026-05-18.csv
2630570525,青春山东,f,https://wx1.sinaimg.cn/orj480/002S1ByRly8h94g36x2s6j60u00u0dhe02.jpg,有态度，有温度，有深度！ 投稿邮箱：qcsd2015@163.com,2716,317.1万,,1779081497566,search_creators_2026-05-18.csv
7792927034,花鹿于额,f,https://wx3.sinaimg.cn/orj480/008vokjwly8ibsitqftmuj30u00u00vz.jpg,我是路人丙   愿我们永远向阳而生,301,30,,1779081500996,search_creators_2026-05-18.csv
1679353042,优酷体育,f,https://wx4.sinaimg.cn/orj480/6418e4d2ly8hmg5jpzkigj20go0gogll.jpg,上优酷，看精彩体育赛事内容！,1085,92.2万,,1779081504430,search_creators_2026-05-18.csv
3329910664,樊振东球迷会-天际樊星,m,https://wx2.sinaimg.cn/orj480/c67a6788ly8hxufixdsvoj20u00u0acw.jpg,樊振东球迷会微博（樊吧）｜2012-2026｜旨在发布樊振东相关赛事讯息｜欢迎使用私信菜单和主页工具栏自助查询内容｜优酷、b站、视频号同名,184,119.8万,,1779081507886,search_creators_2026-05-18.csv
7922073759,绮Kimberly,f,https://wx3.sinaimg.cn/orj480/008E8dhdly8iasxr6krewj30u00u0ac1.jpg,咸鱼+颜狗：喜欢浓颜系妈生脸大帅哥 | 无担，扣粉籍就与你同担| 立志当yxh,1055,5.3万,,1779081511296,search_creators_2026-05-18.csv
5235258649,超级幸运的一只鱼,f,https://wx4.sinaimg.cn/orj480/005IiBVDly8hxcb1adp8ij30ow0ow3zs.jpg,吻我就现在lyj♡xsr,1269,3319,,1779081514726,search_creators_2026-05-18.csv
8007120883,第N条曲线,m,https://wx4.sinaimg.cn/orj480/008JT3V1ly8i30okaabp0j30m80m80uc.jpg,投资有道，赚它一个亿就退休。,3313,3.7万,,1779081518156,search_creators_2026-05-18.csv
1579556204,德露福儿,f,https://wx2.sinaimg.cn/orj480/5e261d6cly8i6jylowymmj20dw0dw75j.jpg,,54,489,,1779081521732,search_creators_2026-05-18.csv
1451977335,新晚报,m,https://wx1.sinaimg.cn/orj480/001AglDhly8ibcmcvd44fj60rs0rswez02.jpg,哈尔滨《新晚报》专用微博，欢迎光临![互联网新闻信息服务许可证编号：23120170003],1754,389.5万,,1779081525171,search_creators_2026-05-18.csv
5939204645,多樂,f,https://wx2.sinaimg.cn/orj480/006tWirjly8gq0mxkkkbxj30u00u0wgt.jpg,樂是乐的繁体字；小店vx：duole126，合作Vx：duolell,969,261.8万,,1779081528615,search_creators_2026-05-18.csv
