user_id,nickname,gender,avatar,desc,follows,fans,tag_list,last_modify_ts,source_file
2693857304,郭弋搏-小郭同学,m,https://wx4.sinaimg.cn/orj480/a0910018ly8hjmnskxp9gj20e80e8wgn.jpg,汽车+露营博主 商务合作请私信,1975,149.4万,,1779283153546,search_creators_2026-05-20.csv
5419632159,星扒客Firstly,f,https://wx1.sinaimg.cn/orj480/005UMdTVly8h8vdyth1t3j30rn0rn751.jpg,娱乐·就是娱乐,2084,690.6万,,1779283156976,search_creators_2026-05-20.csv
7782738118,·純色雪·,m,https://wx3.sinaimg.cn/orj480/008uHzIaly8idbvbed5dcj30u00u0ac8.jpg,把爱写成专辑 你是主打曲♡₊˚‧,2686,1.4万,,1779283160453,search_creators_2026-05-20.csv
5253450432,柒安__迟遇,f,https://wx3.sinaimg.cn/orj480/005JwWruly8i6in880bb1j30u00u0tc3.jpg,趁着年轻 多做自己想做的事,386,5495,,1779283163914,search_creators_2026-05-20.csv
2609741324,艺哦柚,m,https://wx3.sinaimg.cn/orj480/9b8d7e0cly8fscz9r9uqsj20ku0kugmj.jpg,"热爱海贼王,日常生活千奇百怪哈哈哈哈。",1133,1.5万,,1779283167302,search_creators_2026-05-20.csv
6322121912,兩顆心的距離是1350公里,f,https://wx2.sinaimg.cn/orj480/006TQYIgly8ib9un62xqij30u00u0ta9.jpg,我是来爱你们的,618,32,,1779283170716,search_creators_2026-05-20.csv
1876879003,这是一个很高冷的ID,f,https://wx4.sinaimg.cn/orj480/6fdee69bly8iailbwsvafj20og0ogmy7.jpg,商务合作请私信丨天天开心事事顺利✨,993,194.2万,,1779283174189,search_creators_2026-05-20.csv
3214236040,-_-二师兄,m,https://wx1.sinaimg.cn/orj480/bf955988ly8gdi9b0flhlj20u00u0abr.jpg,,1037,484.5万,,1779283177585,search_creators_2026-05-20.csv
2455476364,XP-何小鹏,m,https://wx3.sinaimg.cn/orj480/925b988cly8fuqovahd4xj21jk15okjn.jpg,小鹏集团董事长 CEO，UC联合创始人,804,196.1万,,1779283181092,search_creators_2026-05-20.csv
5825858256,梦诺2016,f,https://wx1.sinaimg.cn/orj480/006mgHRKly8id7dmv23cwj30u00u03zn.jpg,爱上自己，爱上生活！,4909,1.8万,,1779283184488,search_creators_2026-05-20.csv
2028810631,新浪新闻,m,https://wx4.sinaimg.cn/orj480/002diGk7ly8h8vg36oqidj60m70m7mxs02.jpg,上新浪新闻客户端，每天了解世界多一点。下载客户端：http://sina.cn/j/d.php?k=87,2147,1.08亿,,1779283187921,search_creators_2026-05-20.csv
7905688123,念年安夏,f,https://wx1.sinaimg.cn/orj480/008D1sCLly8ia162vropfj30ty0u0aed.jpg,爱鑫唯鑫,110,71,,1779283191323,search_creators_2026-05-20.csv
7793986976,失眠专辑fm,f,https://wx1.sinaimg.cn/orj480/008vsM3mly8i8t04ooxlrj30u00u00ws.jpg,海的对面是什么,515,376,,1779283194764,search_creators_2026-05-20.csv
1938060373,苏格拉底不剧透,f,https://wx3.sinaimg.cn/orj480/73847455ly8ha5s137vyyj20u00u078f.jpg,粉丝投稿请私信，合作请私信,2521,107.8万,,1779283198144,search_creators_2026-05-20.csv
6027974051,爱发呆的小妮,f,https://wx1.sinaimg.cn/orj480/006zWLpVly8hhwkdqpbgcj30q90q9n02.jpg,欢迎光临我的小小世界 喜欢单曲的请勿打扰,4178,1.7万,,1779283201599,search_creators_2026-05-20.csv
7500552474,雾凇缀满枝,f,https://wx3.sinaimg.cn/orj480/008bBykOly8ic6ql5fq7cj30u00u0ad8.jpg,若得他日相见，愿皆眼神澄澈。笑容灿然如初见时，祝大家勇敢又快乐,640,2013,,1779283204996,search_creators_2026-05-20.csv
1749127163,雷军,m,https://wx3.sinaimg.cn/orj480/001Un9Srly8iab5l0q7cij60u00u0ac402.jpg,小米董事长，金山软件董事长。业余爱好是天使投资。,1629,2731.1万,,1779283208436,search_creators_2026-05-20.csv
6083984625,IT总司令,m,https://wx4.sinaimg.cn/orj480/006DJMkhly8iavu23yaasj30u00u0779.jpg,爱搞机爱玩车的马路杀手,596,88万,,1779283211898,search_creators_2026-05-20.csv
2286092114,中国蓝新闻,m,https://wx2.sinaimg.cn/orj480/8842ff52ly8heqfusvnwbj20rs0rsmxx.jpg,和你一起 与时代同频,8532,813.3万,,1779283215334,search_creators_2026-05-20.csv
3888389352,我不会再抱怨了,m,https://wx4.sinaimg.cn/orj480/e7c41ce8ly8id1dycdtztj20oa0oadhm.jpg,只有我能真正使自己快乐,237,169,,1779283218726,search_creators_2026-05-20.csv
1195366567,金莎,f,https://wx1.sinaimg.cn/orj480/001iTDrVly8gop6a1r86gj60e80e875402.jpg,工作室洽谈对接人： 张若卿1371 8591 498   沙雕仙女 诺潆🤗 商演对接：陈卫186 2028 9665,733,1073.6万,,1779283222136,search_creators_2026-05-20.csv
7591173996,suamzmzer,f,https://wx3.sinaimg.cn/orj480/008hJN8gly8h0qt0sfdwuj30qn0qnmxx.jpg,只有这个号。好看的皮囊千篇一律，有趣的灵魂万里挑一。,16125,19.3万,,1779283225535,search_creators_2026-05-20.csv
7480810629,于世界中心譞告春日的暴风雨,m,https://wx3.sinaimg.cn/orj480/008agIzXly8icw8jg5ufaj30tl0tm0um.jpg,直观不回 你觉得我是什么属性我就是什么属性｜私人博畅所欲言 成分复杂价值观混乱慎入,1611,1.1万,,1779283228986,search_creators_2026-05-20.csv
2656274875,央视新闻,m,https://wx4.sinaimg.cn/orj480/002TLsr9ly8iakuy3heb6j60j60j6wex02.jpg,“央视新闻”是中央广播电视总台新闻新媒体旗舰账号，是总台重大新闻、突发事件和重要报道的首发平台。,2770,1.4亿,,1779283232471,search_creators_2026-05-20.csv
5624109234,课代表小邹邹,m,https://wx4.sinaimg.cn/orj480/0068CbJgly8hdx6urbvu8j30u00u0abf.jpg,商务合作🛰：zy815339454,309,113.7万,,1779283235899,search_creators_2026-05-20.csv
6472157904,熊熊无聊_,f,https://wx4.sinaimg.cn/orj480/00740vVCly8hsmlrxry5ej30u00u0go6.jpg,再微小的星星也会散发璀璨的光芒,137,106.5万,,1779283239377,search_creators_2026-05-20.csv
6539012955,香草拿铁拿不住铁c_来财版1,f,https://wx3.sinaimg.cn/orj480/0078x1YTly8i90bu4f6u6j30u00u0wfc.jpg,佛系追星,1730,1075,,1779283242794,search_creators_2026-05-20.csv
2890349012,溪溪来咯,f,https://wx2.sinaimg.cn/orj480/ac4739d4ly8i7jq19os62j20u00u0jtz.jpg,我们最好的遇见  是像现在的六月🐟,846,971,,1779283246239,search_creators_2026-05-20.csv
7672587388,i0224_,f,https://wx3.sinaimg.cn/orj480/008nfotuly8hsaw0058b7j30qo0qodjc.jpg,瞬间即永恒,188,37,,1779283249745,search_creators_2026-05-20.csv
6095752172,Xxx柠檬味的虾呢,f,https://wx4.sinaimg.cn/orj480/006Ex9Bqly8ibki8qe9m7j30t50t5q5j.jpg,接推广，合作请私信！,1925,7.2万,,1779283253228,search_creators_2026-05-20.csv
3367424764,润百颜,f,https://wx2.sinaimg.cn/orj480/c8b6d2fcly8icdd96042ij20p00p03yy.jpg,华熙生物润百颜，ECM科技护肤领导者，根源重塑ECM细胞年轻基质，见证百种生命之美。,229,47.3万,,1779283256619,search_creators_2026-05-20.csv
2135129011,孙少军09,m,https://wx2.sinaimg.cn/orj480/7f437bb3ly8hgf9qaxrlwj20u00u0q4f.jpg,车fans负责人，什么都聊的从业者,5072,136.8万,,1779283260059,search_creators_2026-05-20.csv
7715964819,孙丞潇,m,https://wx1.sinaimg.cn/orj480/008qboVtly8icjaxd5kbsj30u00u0djk.jpg,工作请联络：songailing_0206@qq.com非常感谢😊,57,36.6万,,1779283263436,search_creators_2026-05-20.csv
7818721260,幸运姜琳,f,https://wx4.sinaimg.cn/orj480/008x8yzqly1icopjvmbqlj30k00k0gm5.jpg,和你的相遇是一个奇迹,1763,2786,,1779283266878,search_creators_2026-05-20.csv
2054900587,三农频道,m,https://wx4.sinaimg.cn/orj480/7a7b4b6bly8i15rq16385j20u00u00tf.jpg,咱老百姓自己的频道！,923,586.3万,,1779283270364,search_creators_2026-05-20.csv
2196900100,贝琳达and布雷登city不city,m,https://wx3.sinaimg.cn/orj480/82f20904ly8i7ztmfuoutj20go0go75x.jpg,,333,2280,,1779283273818,search_creators_2026-05-20.csv
7567791470,2026锦鲤好运来,m,https://wx2.sinaimg.cn/orj480/008g9GgKly8i9bp9jyqxej30tn0tn40t.jpg,喜欢帅哥美女💗,631,33,,1779283277234,search_creators_2026-05-20.csv
