user_id,nickname,gender,avatar,desc,follows,fans,tag_list,last_modify_ts,source_file
1565516555,大E先生MeioBilbao,m,https://wx1.sinaimg.cn/orj480/5d4fe30bly8ibw706vtg0j20u00u0whn.jpg,大隐隐于市。。。生活=生下来好好活着。生存=努力的活着。。。。真正能帮你赚钱的人可不多（一个不懂社交的专业操盘手，社恐。。。）🥕🥕🥕,65,2.5万,,1778133131523,search_creators_2026-05-07.csv
1663612603,中国经济网,m,https://wx3.sinaimg.cn/orj480/6328b6bbly8h8vi7rjifej20hs0hsaao.jpg,中国经济网（ce.cn）是经济日报主办的国家重点新闻网站，以经济报道、资讯传播和经济服务为主要发展方向，致力于打造“最具权威性的财经网站和最有影响力的互动平台”。网站正式发布于2003年7月28日，目前拥有100多个涵盖经济生活各领域的专业频道，每日对外发布新闻信息1万条左右，网站ICP备案及运营主体为中经网传媒有限公司。,848,450.5万,,1778133134862,search_creators_2026-05-07.csv
1850919845,ONE--SUN,f,https://wx2.sinaimg.cn/orj480/6e52cba5ly8icwnroomwaj20u00u078y.jpg,孙颖莎❤️,194,1647,,1778133138214,search_creators_2026-05-07.csv
2149421000,上上饭,m,https://wx1.sinaimg.cn/orj480/801d8fc8ly8ick03suvbyj20u00u0gpj.jpg,财家娱乐甜甜圈,4722,8908,,1778133141507,search_creators_2026-05-07.csv
5579315032,小鹿柒糖,f,https://wx2.sinaimg.cn/orj480/0065AeI8ly8icfniiv99cj30u00u0abl.jpg,没有什么比我自己更重要  🦊🤍🐦｜🦌 ✧*｡٩(ˊᗜˋ*)و✧*｡ [徐若晗相关均为代发，若有问题请留言],130,765,,1778133144831,search_creators_2026-05-07.csv
5542203649,演曼巴,m,https://wx3.sinaimg.cn/orj480/00634wlrly8ic08xobwr0j30u00u0go0.jpg,1.0詹姆斯球迷 WE ARE ALL WITNESSES 👑,185,90.1万,,1778133148200,search_creators_2026-05-07.csv
6495721934,抱抱小zuo,f,https://wx4.sinaimg.cn/orj480/0075Bo0Cly8icea701lfpj30qo0qoq4v.jpg,永远爱你是我说过LEFT,576,197,,1778133151520,search_creators_2026-05-07.csv
6140609837,星星-0909,m,https://wx4.sinaimg.cn/orj480/006Hzn89ly8i95k427uexj30u00u0di2.jpg,内娱神颜只有一个,1078,50.8万,,1778133154843,search_creators_2026-05-07.csv
2717686313,甜枣枣T,f,https://wx2.sinaimg.cn/orj480/a1fc9a29ly8hstmum9vqcj20u00u0dh7.jpg,·慢吞吞的人，过懒洋洋的日子。,620,1.2万,,1778133158191,search_creators_2026-05-07.csv
7452902073,古典奥派主义者,m,https://wx2.sinaimg.cn/orj480/0088nChXly1gexle8s351j309p0dwjsa.jpg,理论与历史,70,46.2万,,1778133161494,search_creators_2026-05-07.csv
6496346699,别小瞧兔子了,f,https://wx3.sinaimg.cn/orj480/0075E0xtly8ics2wn9efdj30u00u0wfs.jpg,‧₊˚♡她是一只萌兔子໒ ྀི ɞ̴̶̷ . ɞ̴̶̷𓍼ིྀა  ｡♡ ͏͏͏⊹˚,266,1370,,1778133164814,search_creators_2026-05-07.csv
3629871414,四平日报官方微博,m,https://wx3.sinaimg.cn/orj480/d85b7136ly1h8new0mgysj20u00u1wge.jpg,举报电话：0434-3261380 举报邮箱：spxwwsjb@163.com,127,25.9万,,1778133168092,search_creators_2026-05-07.csv
2184728493,言小钧,m,https://wx3.sinaimg.cn/orj480/82384fadly8htk77aad77j20sg0sgjvb.jpg,知名社会时政博主、策划人，旅游、书法爱好者,1370,354.2万,,1778133171416,search_creators_2026-05-07.csv
5606856411,哈库呐玛塔塔ya,f,https://wx3.sinaimg.cn/orj480/0067rNtVly8iciuqg03ejj30u00u0tbi.jpg,亲签持有者,439,360,,1778133174746,search_creators_2026-05-07.csv
6164417847,宁古的粮仓,m,https://wx4.sinaimg.cn/orj480/006JbgGjly8i6ersmno1wj30u00u0td6.jpg,500万资金，只讲真的，不玩虚的,167,28.1万,,1778133178102,search_creators_2026-05-07.csv
7476748260,大公文匯網,m,https://wx2.sinaimg.cn/orj480/0089ZFLSly8i7vuiwez97j30go0gojt7.jpg,香港大公文匯傳媒集團官方微博,626,131.1万,,1778133181413,search_creators_2026-05-07.csv
2827386331,科技新一,m,https://wx4.sinaimg.cn/orj480/a8867ddbly8i6683mrfp2j20u00u03zr.jpg,商务微信:newone9988 团队招拍摄、剪辑，加微信x674614271,2377,651.1万,,1778133184695,search_creators_2026-05-07.csv
1399746707,嘉人,f,https://wx2.sinaimg.cn/orj480/001wJc3Nly8i2sobitnl0j60u00u0aau02.jpg,嘉人MarieClaire作为国际时尚媒体品牌，1937年创立于法国，2002年进入中国，全球30个国际版本，读者超5300万。,249,655.9万,,1778133188020,search_creators_2026-05-07.csv
1008004865,NuggetsHome,m,https://wx1.sinaimg.cn/orj480/3c14ef01ly8ia0sw4tv9hj20e80e83zl.jpg,一个喜欢热爱丹佛掘金的人,130,1.8万,,1778133191303,search_creators_2026-05-07.csv
6599992900,山城银玫瑰,f,https://wx4.sinaimg.cn/orj480/007cETEoly8iaipzvtv6vj30u00u00vq.jpg,静心 细心 顺心 顺意 顺.,660,3万,,1778133194615,search_creators_2026-05-07.csv
6916997665,梦溪Love杰娜,f,https://wx1.sinaimg.cn/orj480/007y714tly8h7nk12xidgj30ig0igmyb.jpg,初心❤ 是初星✨ 吖,208,5684,,1778133197944,search_creators_2026-05-07.csv
2535760180,安徽视讯,m,https://wx1.sinaimg.cn/orj480/9724a134ly8hlonzb4ad4j20go0gomxm.jpg,让世界看见安徽，让安徽闪亮世界，专注推送要闻，传播权威资讯，输出主流价值，引导舆论热点，畅通社情民意。日常投稿邮箱：anhuishixun@ahtv.cn,743,135.9万,,1778133201276,search_creators_2026-05-07.csv
5600433880,智驾daily,m,https://wx2.sinaimg.cn/orj480/00670QGIly8hq5eq9z1c2j30e80e8dgr.jpg,可以看到智驾、人工智能、机器人、以及其他有意思的内容。,394,117.1万,,1778133204566,search_creators_2026-05-07.csv
6667170223,依心向欣,f,https://wx2.sinaimg.cn/orj480/007hcLxBly8icgdzpqh3rj30u00u0780.jpg,oi,39,23,,1778133207933,search_creators_2026-05-07.csv
6890796357,日照日报,m,https://wx3.sinaimg.cn/orj480/007wl4UJly8h8vgtpmxmaj30u00u0wfh.jpg,日照日报 是中共日照市委机关报，山东省优秀报纸，日照地区最具权威性、指导性、开放性和前瞻性的媒体。,2831,35.4万,,1778133211238,search_creators_2026-05-07.csv
3517925053,体圈星酱,m,https://wx2.sinaimg.cn/orj480/d1af46bdly8hbbh7fxlsqj20b40b4weq.jpg,交换人生 镇魂,3531,43万,,1778133214524,search_creators_2026-05-07.csv
6383171369,名人张聊,m,https://wx3.sinaimg.cn/orj480/006XZ8sVly8hkusnq51mkj30qo0qowgq.jpg,全网同名，合作＋V：fengzhuicaiyun（注明来意）,351,107.5万,,1778133217824,search_creators_2026-05-07.csv
7202597851,Esther_love1218,f,https://wx1.sinaimg.cn/orj480/007RrmJ5ly8ic0weq2bbhj30u00u0t9c.jpg,否极泰来 物极必反,623,8.2万,,1778133221143,search_creators_2026-05-07.csv
2346437860,三峡融媒,m,https://wx3.sinaimg.cn/orj480/8bdbcce4ly8h8vg6v0dcdj20u00u03zi.jpg,立足大重庆，覆盖大三峡,473,143.3万,,1778133224483,search_creators_2026-05-07.csv
1403363213,Silbo,m,https://wx2.sinaimg.cn/orj480/53a59f8dly8hhjc6q12hgj20ct0ct3yr.jpg,合作邮箱：subo@cooolar.com,451,489,,1778133227850,search_creators_2026-05-07.csv
6617425258,李凯尔,m,https://wx2.sinaimg.cn/orj480/007dQ2Bsly8hg80c7cz1zj30e80e8759.jpg,"ForBusinessorMediainquiries@Wasserman美国沃瑟曼体育,Email:bhu@teamwass.com",84,103.5万,,1778133231147,search_creators_2026-05-07.csv
1278193203,演员张国强,m,https://wx1.sinaimg.cn/orj480/4c2fae33ly8i5eir3agz2j20u00u076p.jpg,工作事宜请联系经纪人孙岱华 13146159817,1022,198.7万,,1778133234470,search_creators_2026-05-07.csv
6008537272,九红东升,m,https://wx2.sinaimg.cn/orj480/006yDd1uly8g2dnndpqakj30ro0romy8.jpg,随意唠嗑，有对有错，请勿较真,67,47.4万,,1778133237750,search_creators_2026-05-07.csv
6589207832,cs落日旅馆,f,https://wx2.sinaimg.cn/orj480/007bVDXGly8i7gm4zkiydj30u00u0dih.jpg,明朗可爱 快乐无边,576,1.3万,,1778133241070,search_creators_2026-05-07.csv
5230048363,瓜瓜灵光一闪,f,https://wx2.sinaimg.cn/orj480/005HWKuLly8iclkcxqahij30u00u0dic.jpg,理想之途丨视频来源网络侵删,1388,15.6万,,1778133244374,search_creators_2026-05-07.csv
1564558202,你的爱是不肯结痂的伤,f,https://wx1.sinaimg.cn/orj480/5d41437aly8icw6oc245fj20u00u040d.jpg,,137,41,,1778133247695,search_creators_2026-05-07.csv
7548872478,海那个角,m,https://wx1.sinaimg.cn/orj480/008eSizIly8hbn02nye15j30u00u0q56.jpg,欢迎投稿，图片视频请私发。部分博文图片和视频来自网络，如有侵权，请联系本人删除。,2790,22.6万,,1778133251033,search_creators_2026-05-07.csv
1642088277,财经网,m,https://wx1.sinaimg.cn/orj480/001N82aNly8h8vhmw7f3dj60e70e774n02.jpg,财经资讯全面及时，财经思维解读一切。,1196,4054.2万,,1778133254353,search_creators_2026-05-07.csv
2135178287,爆汁青春痘,m,https://wx1.sinaimg.cn/orj480/7f443c2fly8i6di60gy60j20u00u0q5n.jpg,霖唔明,541,240,,1778133257745,search_creators_2026-05-07.csv
7496057363,玖见月,f,https://wx2.sinaimg.cn/orj480/008biGX1ly8ici1u4mht6j30u00u0abg.jpg,太爱哥哥不是我的错(T ^ T),1397,1.1万,,1778133261067,search_creators_2026-05-07.csv
5761312641,剧中探险家,f,https://wx3.sinaimg.cn/orj480/006hTSBrly8hmgqy1s1rij30e80e8dgg.jpg,没往捞群发的，别点赞了！！！,685,121.3万,,1778133264373,search_creators_2026-05-07.csv
1771906402,高小卷-,f,https://wx2.sinaimg.cn/orj480/699d2562ly8hfwv650vvej20u00u0dh6.jpg,,875,166.6万,,1778133267694,search_creators_2026-05-07.csv
2194868354,科技疯汇,m,https://wx4.sinaimg.cn/orj480/82d30882ly8gdljvx4uurj20j60j60t2.jpg,知名科技/数码/汽车博主，原创视频创作人,1612,453.8万,,1778133271003,search_creators_2026-05-07.csv
1340333570,影视圈Magazine,m,https://ww4.sinaimg.cn/orj480/4fe3de02jw1e8qgp5bmzyj2050050aa8.jpg,《影视圈》杂志创刊于1994年，以“影视人，圈内事”为定位，在纷扰的娱乐业中坚守新闻价值。专业做媒体，认真做娱乐。,894,194.3万,,1778133274313,search_creators_2026-05-07.csv
2839373635,蜜罐三分甜,m,https://wx1.sinaimg.cn/orj480/a93d6743ly8ic0smj9009j20sg0sg0uy.jpg,喜爱体育，更爱乒乓球🏓｜商务合作私信即可。,2985,64.4万,,1778133277618,search_creators_2026-05-07.csv
2868676035,财联社APP,m,https://wx4.sinaimg.cn/orj480/aafc85c3ly8h8vg6ezotfj2050050dfn.jpg,财联社|机构和私募主力都在使用的证券快讯APP,1356,439.7万,,1778133280985,search_creators_2026-05-07.csv
6979036362,飘飘59252,m,https://wx2.sinaimg.cn/orj480/007CjkaCly4fzoj2i8a4lj30140140k2.jpg,,14,3,,1778133284312,search_creators_2026-05-07.csv
6085972203,泛舟707,m,https://wx3.sinaimg.cn/orj480/006DS7nZly8hk2jw849ccj30e80e8t90.jpg,兵无常形，水无常势，能因敌变化而取胜者，谓之神。,598,44.7万,,1778133287634,search_creators_2026-05-07.csv
1784057122,愿每天都是Sunday,f,https://wx3.sinaimg.cn/orj480/6a568d22ly8i99ict2rffj20u00u0abu.jpg,每日三问：孙颖莎有一心一意的主管教练了吗？有针对各种打法且质量高的陪练了吗？有专属体能了吗？,781,1.5万,,1778133290973,search_creators_2026-05-07.csv
7897044533,泥麻薯了_o,f,https://wx4.sinaimg.cn/orj480/008Crc21ly8ics2k25kryj30u00u0mzw.jpg,闭嘴,648,1.7万,,1778133294265,search_creators_2026-05-07.csv
8006122845,才忆点,f,https://wx4.sinaimg.cn/orj480/008JOShDly8i2ll4pfpdrj30u00u0gqq.jpg,,19430,1.1万,,1778133297582,search_creators_2026-05-07.csv
6406589744,机智小恩恩,m,https://wx2.sinaimg.cn/orj480/006ZzoEEly8i1pfahhy4mj30u00u0tcb.jpg,科技前沿阵地，实时分享科技互联网、手机数码3C、汽车新能源。合作可加 V:kejizhou666 17665282995,456,100.8万,,1778133300958,search_creators_2026-05-07.csv
7416732426,进入猫猫猫次元_Qii,f,https://wx4.sinaimg.cn/orj480/0085VQUyly8ice7jmzzzyj30u00u0mzk.jpg,我有厌蠢症我生性不爱讲话那咋了神经蛙。,839,1.4万,,1778133304247,search_creators_2026-05-07.csv
7483105996,利兰命ovo,f,https://wx1.sinaimg.cn/orj480/008aqlI0ly8icstt9f2w4j30u00u0jt2.jpg,爱是天赋，我是废物,1545,1.3万,,1778133307564,search_creators_2026-05-07.csv
7762464336,YGY_香樟树下,f,https://wx4.sinaimg.cn/orj480/008tkvzGly8i68upgsrjvj30tz0u0tbm.jpg,为你而来@姚冠宇,630,725,,1778133310865,search_creators_2026-05-07.csv
6331571251,芒果先生,m,https://wx3.sinaimg.cn/orj480/006UuCUXly8fl8hq0ko2kj30ro0ro0uc.jpg,科技媒体从业者,109,418.2万,,1778133314198,search_creators_2026-05-07.csv
2010802407,中国台州网,f,https://ww3.sinaimg.cn/orj480/77da68e7jw1e8qgp5bmzyj2050050aa8.jpg,中国台州网成立于2002年，是台州市唯一的经国务院新闻办批准的市级新闻网站，由台州市委宣传部、台州市新闻传媒中心（集团）等单位共同创办。,1536,68万,,1778133317459,search_creators_2026-05-07.csv
3478551397,国际黄金老付,m,https://wx1.sinaimg.cn/orj480/cf567b65ly8i99xmh0k6aj20u00u0417.jpg,多年股票、黄金、原油、白银、外汇、期货分析指导经验，专业投资团队和风控系统。投资有风险，入市需谨慎。跟盘私信或添加助理Q54343268。,102,63.7万,,1778133320847,search_creators_2026-05-07.csv
6569689635,好运连连连连连连连6666,f,https://wx3.sinaimg.cn/orj480/007aBKo3ly8i6l30egpumj30u00u0aj0.jpg,本人母婴届一匹战狼，吵架奉陪到底绝不服输，不信来战！,2608,4900,,1778133324166,search_creators_2026-05-07.csv
7316203740,战狼侦察兵,m,https://wx3.sinaimg.cn/orj480/007Z82O8ly8i86dyzbfyvj30u00u076r.jpg,拜托 我老公可是刘耀文欸,63,33万,,1778133327526,search_creators_2026-05-07.csv
1526202781,鲜娱君,m,https://wx1.sinaimg.cn/orj480/5af8019dly8h8uv95p22ej20u00u0myl.jpg,综艺影视娱乐明星爱豆 投稿合作请私信,1875,465.8万,,1778133330858,search_creators_2026-05-07.csv
3280632060,天天看余杭,m,https://wx1.sinaimg.cn/orj480/c38a78fcly8htynt5w5blj20go0goq3o.jpg,天天看余杭，就在你身旁。,1406,37万,,1778133334179,search_creators_2026-05-07.csv
