user_id,post_count,reply_count,total_actions,total_likes_received,fans_count,nickname,pagerank_score,betweenness_score,in_degree_weighted,out_degree_weighted,burst_power,response_speed,active_duration,originality_score,sentiment_intensity
1011024095,0,1,1,58,362.0,偶然有空-Miss16,0.0012410409058450985,0.0,0,1,1.0708098515173028,39.92027777777778,0.0,0.5,0.5
1067470263,1,0,1,115,981000.0,撒马尔罕的星空,0.0022964145930854576,0.0,1,0,3.641632712105974,34.525,0.0,0.9506081762864964,0.10063367724282499
1151243311,1,0,1,82,2782000.0,琉玄,0.0033517882803258173,0.0,2,0,0.8066286611818042,46.21611111111111,0.0,0.9320614745137307,0.10428893380161745
1152677705,0,1,1,60,283.0,风清云淡201704,0.0012410409058450985,0.0,0,1,0.8063936827753283,43.09527777777778,0.0,0.5,0.5
1197051774,0,1,1,2,789.0,西瓜芝士啵啵茶,0.0012410409058450985,0.0,0,1,0.026931358426749326,43.07611111111111,0.0,0.5,0.5
1203063675,0,1,1,2,,,0.0012410409058450985,0.0,0,1,0.0235728801244505,44.408055555555556,0.0,0.5,0.5
1219955307,0,1,1,3,370.0,多吃牛肉干,0.0012410409058450985,0.0,0,1,0.03544782907715714,44.38305555555556,0.0,0.5,0.5
1232637712,1,0,1,35,2649.0,Jasmine米多多,0.0012410409058450985,0.0,0,0,0.4960549335934699,42.564166666666665,0.0,0.9244502925436602,0.10949490526414006
1241148864,1,0,1,29952,81736000.0,张杰,0.004407161967566177,0.0,3,0,998.4306663224515,34.01166666666666,0.0,1.0,1.0
1251933173,0,1,1,0,1024.0,机仙,0.0012410409058450985,0.0,0,1,0.0,45.288333333333334,0.0,0.5,0.5
1269458754,0,1,1,1,805.0,夏夏夏夏yeyeye,0.0012410409058450985,0.0,0,1,0.011715282287001465,44.46861111111111,0.0,0.5,0.5
1288369910,1,0,1,5181,8987000.0,浙江卫视,0.004407161967566177,0.0,3,0,66.84233920170647,43.50416666666667,0.0,0.9494569996325145,0.4605035872069522
1291843462,1,0,1,12098,31591000.0,魏晨,0.004407161967566177,0.0,3,0,224.25137913056776,39.88027777777778,0.0,0.8246952548479249,1.0
1405650661,0,1,1,1175,1033.0,齐天大圣的花果山上,0.0012410409058450985,0.0,0,1,30.17529147967678,36.62,0.0,0.5,0.5
1406459975,0,1,1,12,479.0,季嘉麟,0.0012410409058450985,0.0,0,1,0.1362240310608851,44.783611111111114,0.0,0.5,0.5
1409833404,0,2,2,35,320.0,静守平淡心有鸿鹄,0.0012410409058450985,0.0,0,2,0.5363324595060683,41.55777777777778,0.27305555555555117,0.5,0.5
1411601871,0,1,1,11,1167.0,曹田果几,0.0012410409058450985,0.0,0,1,0.11646548886771242,45.480555555555554,0.0,0.5,0.5
1428708077,0,1,1,9,1402.0,司马中原同学,0.0012410409058450985,0.0,0,1,0.21207167364434557,37.480555555555554,0.0,0.5,0.5
1428782365,0,1,1,159,242.0,盖世无双长公主,0.0012410409058450985,0.0,0,1,2.4031805546374,41.92111111111111,0.0,0.5,0.5
1434026785,0,1,1,0,769.0,海天我回来了,0.0012410409058450985,0.0,0,1,0.0,38.6825,0.0,0.5,0.5
1463707815,1,0,1,289,1656000.0,作家陈岚,0.0033517882803258173,0.0,2,0,5.548248229816064,39.529444444444444,0.0,0.8813709174545387,0.0813605062964647
1481516623,0,1,1,73,1013.0,testdemo213,0.0012410409058450985,0.0,0,1,0.8302860464425964,44.76444444444444,0.0,0.5,0.5
1497087080,1,0,1,23,12928000.0,羊城晚报,0.0012410409058450985,0.0,0,0,0.258936492322598,44.86666666666667,0.0,0.9311965110554388,0.11082408946733732
