user_id,post_count,reply_count,total_actions,total_likes_received,fans_count,nickname,pagerank_score,betweenness_score,in_degree_weighted,out_degree_weighted,burst_power,response_speed,active_duration,originality_score,sentiment_intensity
1004907211,0,1,1,0,2257.0,勇远20111228,0.0016913881686033082,0.0,0,1,0.0,44.77527777777778,0.0,0.5,0.5
1085536624,0,1,1,0,30000.0,XP-WiLiaM郑荣卿,0.0016913881686033082,0.0,0,1,0.0,10.407222222222222,0.0,0.5,0.5
1237630473,1,0,1,273,1289000.0,孙大诚,0.006005769770294553,0.0,3,0,4.598589255921564,40.83722222222222,0.0,0.9344073985881629,0.08782724017902489
1239766093,0,1,1,6,863.0,可霓霓霓霓霓霓霓霓霓,0.0016913881686033082,0.0,0,1,0.09670926335555624,41.278055555555554,0.0,0.5,0.5
1340723374,1,0,1,93,6392000.0,航空物语,0.0016913881686033082,0.0,0,0,1.4550553448500945,41.57555555555555,0.0,0.9390084727748397,0.1832717854589403
1355474783,1,0,1,170,122000.0,杨小屁ing,0.006005769770294553,0.0,3,0,2.9171408995207355,40.651944444444446,0.0,0.911183406217227,0.1424427299780876
1398613133,1,0,1,0,2452000.0,马上资讯,0.0016913881686033082,0.0,0,0,0.0,44.86472222222222,0.0,0.8312774085683807,0.23258480052022992
1408688650,0,1,1,5,1600.0,哈巴雪山洪老师,0.0016913881686033082,0.0,0,1,0.06344625638632592,43.67,0.0,0.5,0.5
1418694913,0,1,1,35,11795000.0,董川,0.0016913881686033082,0.0,0,1,0.7290296851738282,38.71388888888889,0.0,0.5,0.5
1428782365,0,1,1,7,,,0.0016913881686033082,0.0,0,1,0.07910503601236434,44.82888888888889,0.0,0.5,0.5
1499104401,1,0,1,7,49743000.0,新浪军事,0.0031295153691670574,0.0,1,0,0.0885340877578989,43.702777777777776,0.0,0.8331824396422384,0.22887306820378878
1528023654,1,0,1,53,151000.0,刘筱颖,0.006005769770294553,0.0,3,0,0.7813687523710453,42.17,0.0,0.864362301418452,0.20448168441003262
1631435823,0,1,1,16,10000.0,七彩泡泡lyx,0.0016913881686033082,0.0,0,1,0.41755961919178125,36.45916666666667,0.0,0.5,0.5
1644519931,1,0,1,145,1074000.0,欧阳潼舢,0.0031295153691670574,0.0,1,0,2.0936902667378154,42.378055555555555,0.0,0.9219738333388426,0.1556989168225203
1649679354,1,0,1,209,5674000.0,初晓敏,0.006005769770294553,0.0,3,0,3.218685804035508,41.73361111111111,0.0,0.9120419659237341,0.12176307850077259
1650804007,1,0,1,182,47000.0,爱西西西西,0.0016913881686033082,0.0,0,0,3.078697712875715,40.795,0.0,0.7790178774819475,0.1360797602927599
1650933515,1,0,1,23,380000.0,扬帆锐评,0.004567642569730805,0.0,2,0,0.2771335430570721,44.1875,0.0,0.9171590621652395,0.22038910862335184
1651428902,2,2,4,188,19898000.0,21世纪经济报道,0.0016913881686033082,0.0,0,0,3.256610052064243,40.36472222222222,3.6977777777777803,0.894989457482213,0.1861881465647155
1655444627,1,0,1,1987,17987000.0,潇湘晨报,0.006005769770294553,0.0,3,0,36.39317447191481,40.0,0.0,0.8629951926124947,0.8210169298752807
1661572437,0,1,1,0,355.0,一DDfeel,0.0016913881686033082,0.0,0,1,0.0,42.90777777777778,0.0,0.5,0.5
1671109627,1,0,1,61,1159000.0,包容万物恒河水,0.006005769770294553,0.0,3,0,0.6904553899818933,44.812777777777775,0.0,0.868598678991183,0.20023970461981416
1699432410,1,0,1,1111,113999999.99999999,新华社,0.0031295153691670574,0.0,1,0,29.51435929704866,36.28138888888889,0.0,0.8449410580102164,0.356520142846359
1700040344,1,0,1,102,3057000.0,贼叉,0.004567642569730805,0.0,2,0,1.6605805293847296,41.17805555555555,0.0,0.8979341347379621,0.17849955819494454
1707424311,0,1,1,0,801.0,入山花露水,0.0016913881686033082,0.0,0,1,0.0,42.8875,0.0,0.5,0.5
1708763410,1,0,1,0,3072000.0,浙江日报,0.0016913881686033082,0.0,0,0,0.0,45.0,0.0,0.865754321296563,0.23258480052022992
1722594714,1,0,1,4536,40438000.0,舒淇,0.004567642569730805,0.0,2,0,123.78557630275172,36.0125,0.0,0.9058575423639765,1.0
1729782503,0,1,1,18,766.0,遇见-2028,0.0016913881686033082,0.0,0,1,0.5798318501595574,34.35388888888889,0.0,0.5,0.5
1744384254,0,1,1,0,439.0,zzz祥p,0.0016913881686033082,0.0,0,1,0.0,43.1725,0.0,0.5,0.5
1746556617,0,1,1,2044,53000.0,黄一朱,0.0016913881686033082,0.0,0,1,62.771257441791136,34.83166666666666,0.0,0.5,0.5
1749127163,1,0,1,2500,27311000.0,雷军,0.006005769770294553,0.0,3,0,80.65533075194662,34.33861111111111,0.0,0.9452244794786809,1.0
1749272282,0,1,1,22,5.0,那是我永远的悟,0.0016913881686033082,0.0,0,1,0.33777536220570425,41.76416666666667,0.0,0.5,0.5
1751714412,3,0,3,83,4408000.0,大皖新闻,0.0016913881686033082,0.0,0,0,2.3170831976760633,35.56944444444444,9.430555555555557,0.8108487067658378,0.21791462041239107
1762467461,1,0,1,68,6595.0,咸鱼本不咸,0.006005769770294553,0.0,3,0,1.2398370099618514,40.04527777777778,0.0,0.9214256407226622,0.196527972303373
1765418590,0,1,1,1,167.0,kevinwui-hipda,0.0016913881686033082,0.0,0,1,0.02127619011117292,38.501666666666665,0.0,0.5,0.5
1821656547,0,1,1,9,61.0,gz-dora,0.0016913881686033082,0.0,0,1,0.1736971368230821,39.47666666666667,0.0,0.5,0.5
1839290875,0,1,1,0,102.0,chennings,0.0016913881686033082,0.0,0,1,0.0,44.50972222222222,0.0,0.5,0.5
1879634892,0,1,1,7,210.0,渲染_柒夜,0.0016913881686033082,0.0,0,1,0.09122781799831377,43.403055555555554,0.0,0.5,0.5
1883096283,0,1,1,54,88.0,贪恋伱给的温柔,0.0016913881686033082,0.0,0,1,0.8514440326491188,41.49805555555555,0.0,0.5,0.5
1885454921,1,0,1,380,5371000.0,蓝鲸新闻,0.006005769770294553,0.0,3,0,5.754309374249116,41.90222222222222,0.0,0.9117125174651689,0.03109076048485295
1887259304,1,0,1,8,8071000.0,支点财经,0.0016913881686033082,0.0,0,0,0.24210305614070754,34.97833333333333,0.0,0.8699273370567006,0.22834282073001147
1898633161,1,1,2,161,107000.0,斐常策划,0.0031295153691670574,0.0,1,0,1.9728382234250814,44.01222222222222,0.23083333333333655,0.8771116876659338,0.1498661946109699
1958138534,0,1,1,6,244.0,甜心Baby丫丫,0.0016913881686033082,0.0,0,1,0.07228165075250541,44.18944444444445,0.0,0.5,0.5
1959444680,1,0,1,184,2147000.0,云南网,0.0016913881686033082,0.0,0,0,4.008018055830301,38.26638888888889,0.0,0.8905440677479145,0.13501926534520528
2002020501,1,0,1,282,1688000.0,牛丸科技,0.006005769770294553,0.0,3,0,3.558544152808789,43.72555555555556,0.0,0.9315602627422506,0.08305501291502912
2023209165,1,0,1,15685,2450000.0,来看娱乐,0.006005769770294553,0.0,3,0,234.0325294933291,42.05,0.0,0.8360449915948438,1.0
2028810631,1,0,1,410,108000000.0,新浪新闻,0.006005769770294553,0.0,3,0,6.122112151017417,42.0425,0.0,0.8895543636470497,0.015183336271533714
2036161077,2,1,3,81,401000.0,马上谈,0.007443896970858302,0.0,4,0,1.2304943883514017,41.46361111111111,3.1144444444444446,0.9106011672462221,0.21137490156913763
2037838157,0,1,1,0,191.0,玄夜飞行,0.0016913881686033082,0.0,0,1,0.0,44.926944444444445,0.0,0.5,0.5
2044746355,0,1,1,0,120.0,DreamPeerless_,0.0016913881686033082,0.0,0,1,0.0,44.44027777777778,0.0,0.5,0.5
2054900587,1,0,1,543,5863000.0,三农频道,0.0031295153691670574,0.0,1,0,8.86129266773195,41.15416666666667,0.0,0.898801929214827,0.055339577740848224
2098995014,0,1,1,1,181.0,ssqqwSophie,0.0016913881686033082,0.0,0,1,0.0122858687946346,43.99305555555556,0.0,0.5,0.5
2113374013,1,0,1,522,4490000.0,一雪,0.006005769770294553,0.0,3,0,7.643549062776024,42.238055555555555,0.0,0.8429598240436516,0.044204380791524764
2116530057,1,0,1,29,7639.0,Lucky的小马达,0.004242965245097637,0.0,1,0,0.4065769992871938,42.672777777777775,0.0,0.8882698144330342,0.217207623780688
2135129011,1,0,1,361,1368000.0,孙少军09,0.006005769770294553,0.0,3,0,57.97206703340695,18.289166666666667,0.0,0.9452244794786809,0.0411654624866218
2166556467,0,1,1,2,2127.0,川云自去留,0.0016913881686033082,0.0,0,1,0.024096560831077668,44.18833333333333,0.0,0.5,0.5
2181597154,1,0,1,55,11854000.0,俄罗斯卫星通讯社,0.0016913881686033082,0.0,0,0,0.8330919496180621,41.89944444444444,0.0,0.8729227123025541,0.203421189462478
2215569593,1,0,1,26,400000.0,Miss汉谟拉比,0.0031295153691670574,0.0,1,0,0.3187412339564584,44.014722222222225,0.0,0.8224770126569901,0.21879836620201992
