note_id,text,label,置信度,data_type
5295611326765609,谁懂刘耀文仅仅这里两个字有多宠知道小满月各平台扒美甲图ing刘耀文直接一个高清图发出来  ,1,0.6643770337104797,posts
5295321202563780,这次主人是真来了 一开始说的是大声点 战狼侦察兵的微博视频  ,2,0.555905282497406,posts
5295748315087410,疲态也别有一番性感的男孩如何呢  ,0,0.6403201222419739,posts
5295855332492612, 刘耀文晒了演唱会上的穿戴甲这酷拽风和本人一样劲劲儿的 ,0,0.9641629457473755,posts
5295746777612725,深夜一个人故事感拉满  ,1,0.4630576968193054,posts
5295881706276320,男生带穿戴甲好骚呀 ,1,0.8239620923995972,posts
5295880703579117,男的化妆美甲这是符合了哪部分人的审美呢真的不太习惯呀什么时候多一点阳刚一点的男明星呀 ,1,0.7064415812492371,posts
5295858474026734,定情曲就是好听啊真情侣就是好磕啊张杰谢娜应该算娱乐圈模范夫妻了吧 溢汁小汤包的微博视频  ,0,0.9744263291358948,posts
5295859208028700,张杰谢娜小说都不敢写的地步合唱的画面和婚礼现场有啥区别真夫妻就是好嗑他们是怎么做到结婚这么多年仍然和初恋一样青涩又美好的 ,0,0.874850332736969,posts
5295858512037177, 谢娜演唱会张杰谢娜合唱明天过后这段舞台真的反复看了好多次实在太甜了王子和公主好幸福的一对他们看向彼此的眼神都是充满了爱意 ,0,0.9818990230560303,posts
5295882079572887,张杰谢娜这和婚礼现场有啥区别真夫妻就是甜娜姐真的是活力满满说她唱到最后也不怎么喘所以她觉得她要早一点肯定是唱跳天后她一定是个很好的人才有那么好的老公那么多好的朋友那么多喜欢她的观众演唱会继续开起来 星星0909的微博视频,0,0.9821462035179138,posts
5295729259582874,杰娜永远是内娱爱情范本从年少相伴到幸福之家历经岁月依旧双向奔赴台上默契合唱台下默默撑腰真夫妻的氛围感直接拉满岁岁年年皆是彼此这种安稳又甜蜜的感情太让人羡慕了你们还记得这一年的跨年吗   MnnnnnZ_的微博视频,0,0.9811094999313354,posts
5295896561453475, 5月6日晚谢娜在成都金融城演艺中心举行快乐万岁我们的青春第二场演出张杰惊喜登台合唱明天过后谢娜现场讲述自己从主持人到开演唱会的起点称是张杰鼓励她去实现愿望她还发文回忆何炅躲过路透现身演唱会谢娜 津云新闻 热度新闻的微博视频,0,0.9328229427337646,posts
5295876151184796,你的眼睛亮晶晶我的眼里只有你 张三岁舔谢白点的微博视频 ,0,0.9616434574127197,posts
5295896065740673,情侣头像 ,2,0.8385921120643616,posts
