note_id,text,label,置信度,data_type
5293327114308687,近日湖北襄阳3岁娃凌晨一点独自出门上街热心路人发现后悄悄一路跟随守护见孩子孤身一人在街上奔跑群众立即报警求助民警赶到现场后暖心和孩子打趣你爸妈不要我可要啦随后将孩子带回派出所当场变身临时奶爸耐心陪着孩子玩耍据悉孩子母亲独自带娃外出务工事发时在上夜班民警随后细心安抚直至孩子安稳入睡待孩子母亲赶回后急忙到派出所将孩子接回民警也贴心叮嘱孩子今后千万不能独自乱跑 三农频道的微博视频,0,0.5714719295501709,posts
5293330088853578,有难处要及时讲出来单位会体谅的这次是被及时发现了下次呢,2,0.6844010949134827,posts
5293454659160898, 不断寻求挑战激励自己提防自己不要躺倒在舒适区舒适区只是避风港不是安乐窝它只是你心中准备迎接下次挑战之前刻意放松自己和恢复元气的地方每一个优秀的人都不是与生俱来带着光环的雕塑自己的过程必定伴随着疼痛与辛苦可那一锤一凿的自我敲打终究能让你收获一个更好的自己,0,0.9016227722167969,posts
5293330667410333,路人默默护航民警变身超级奶爸太温暖了,0,0.9734216332435608,posts
5293389262358828, 我去这么危险 家长还是教育一下孩子的好,1,0.6964998245239258,posts
5293452925605052,凌晨1点的街头一边是光着脚找妈妈的3岁孩子一边是在夜班岗位上拼命的妈妈她不是不想守着孩子可不上班孩子连温饱都成问题孩子也不是不懂事他只是醒了看不见妈妈本能地想去找她 这根本不是什么监护疏忽是被生活逼到绝路的单亲妈妈连生存和守护的两全选项都没有幸好这次有好心人和民警接力护着把孩子从危险边缘拉了回来可这份靠运气换来的平安真的太让人心惊了 妈妈上夜班3岁娃凌晨1点街头独行,1,0.7938019633293152,posts
5293452263691012,很心疼有很后怕没有人会忍心指责这位母亲上夜班通常是为了生计房贷奶粉钱医疗费她或许以为孩子睡熟了才悄悄出门也可能根本找不到能深夜帮忙看孩子的人这种放下工作养不起你拿起工作陪不了你的撕裂感是无数底层家庭的真实写照 妈妈上夜班3岁娃凌晨1点街头独行 ,1,0.8059413433074951,posts
5293449484173739,凌晨街头的3岁身影别让生活的无奈变成孩子的风险凌晨1点的街头看到这个独自奔跑的3岁娃娃我这个当爸的心里像被揪了一下我理解这位独自带娃务工的妈妈有多难为了生计上夜班她不是不负责任只是被生活逼到了墙角可孩子懵懂的脚步每一步都踩在刀尖上如果不是被路人悄悄跟上如果不是民警及时赶到后果真的不敢细想这件事对所有普通家长来说藏着三个必须直面的真相一别拿孩子的安全赌生活的熬过去我们常为了给孩子更好的未来拼命赚钱可3岁的孩子根本不知道独自出门意味着什么他只知道爸妈不在就要去找他们孩子的安全从来等不起别等意外发生才后悔当初的侥幸二安全常识要从会说话就教起很多家长觉得孩子太小教了也没用可危险从来不会等孩子长大用游戏的方式教他找不到爸妈只找穿制服的人有人强行拉你就大声喊救命爸妈的电话要背下来这些不是小题大做是孩子的第一道保命符三别硬扛求助不是懦弱独自带娃的困境里不用逼自己做无坚不摧的超人和相熟的邻居宝妈互相照应哪怕留个保安的电话急事时也能多一份保障你硬扛的每一分压力都可能变成孩子的安全漏洞民警把孩子护在怀里哄睡的样子看得人心里一暖可这份幸运不该是每个孩子都要赌一次的概率生活再难也别让孩子替我们承担风险平安长大才是给孩子最好的礼物朗爸潘小强育儿手记 朗爸潘小强的微博视频,1,0.772735059261322,posts
5293410602191927, 4月29日苗苗 在自己的vlog中表示我手心的痣不太舒服此前有粉丝留言苗苗手心的痣最好看一下对此苗苗回应发现它变大了医生说是属于良性的一个痣因为它边缘比较清晰 海报新闻的微博视频  ,2,0.8253934979438782,posts
5293431443687674, 苗苗好听劝呀粉丝提醒手心痣需要注意立马乖乖去医院检查好在医生确诊是良性边缘清晰没啥大事明星也和普通人一样注重身体细节懂得及时检查这份健康意识太加分啦 ,0,0.9210570454597473,posts
5293419536581499,那就行去看过医 生了是良性的痣就好身体健健康康的有任何不适就要及时去医院看看 ,0,0.7882059812545776,posts
5293432421484117,所以有些痣真的要勤观察啊注意身体健康及时切除才好 乳酪莓莓贝果的微博视频 ,2,0.7665940523147583,posts
5293433393516016,去检查一下吧万一是病情前的提示呢确实需要提高警惕但也别自己吓自己 ,2,0.7207492589950562,posts
5293456048260424,注意4月29日苗苗 在自己的vlog中表示我手心的痣不太舒服此前有粉丝留言苗苗手心的痣最好看一下对此苗苗回应发现它变大了医生说是属于良性的一个痣因为它边缘比较清晰那么黑色素瘤和痣应该怎么区分呢要注意手心脚底指甲缝腰部这些经常摩擦的部位长期反复摩擦刺激会增加痣的病变风险就算像苗苗检查后确认是良性一旦出现大小形态体感上的变化也一定要及时就医做皮肤镜检查早排查早安心别把小疏忽拖成大隐患 央视健康河南手机报的微博视频,2,0.8122714161872864,posts
5293455598425178,还是先去医院看下医生吧健康最重要呀 ,2,0.6823397874832153,posts
5293453665896224,脚底痣大家也要注意边缘不清晰的及时去看医生 ,2,0.8789176344871521,posts
5293453613469361,黑色素瘤还是要注意一下 遵医嘱 ,2,0.8683887124061584,posts
5293453556843118,这些黑痣暗藏恶变风险需警惕每个人的身上或多或少都有几颗痣它们大多数是良性的皮肤标记但有一种特殊的痣却可能伪装成普通模样在皮肤上悄然生长最终危及生命它就是恶性黑色素瘤一种由黑色素细胞恶变形成的恶性肿瘤因其恶性程度高转移快死亡率高常被称为皮肤癌之王一些长在足底腰带区手掌指甲下等易受摩擦部位的黑痣在长期的机械性刺激下容易发生恶变此外不当的点痣操作使用药水腐蚀冷冻激光等非手术方法反复刺激普通的色素痣也可能诱发其恶变当身上的痣出现以下特征时需高度警惕A Asymmetry 不对称痣的两半看起来不对称B Border 边界不规则边缘不整齐呈锯齿状扇形或有切迹C Color 颜色改变颜色不均匀可能混合了黑色棕色褐色甚至出现红色白色或蓝色D Diameter 直径较大直径通常大于6毫米约普通铅笔上的橡皮擦大小对于长在手掌足底指甲等部位的痣即使较小也应警惕E Evolving 动态变化痣在短期内几周或几个月内大小形状颜色发生明显变化或者突然出现发痒疼痛破溃出血结痂等症状人民日报健康客户端,1,0.6403506398200989,posts
5293441252854779,第五人格骑士 关于小女孩骑士合作说明今天上午小女孩方主持人主动找到我方说明换票想法并给出了比例由于我方并未接触过宁芙跨服换票合作所以对换票比例全程无异议合作发出后很多人讨论换票比例不合理我方因此主动提出修改最终定下了18的换票比例然而考虑到双方均是初次参与不同服换票对此了解不到位同时各平台舆论较大对两家均有影响因此小女孩方与我方良好沟通后决定停止后续换票以18的比例将现已投出的票数清算 目前小女孩给骑士国际投票总计263飘骑士方应还2104,2,0.8903040885925293,posts
